data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
It counts my steps while I'm driving. :(,3,0,1,0,0,en,Samsung Health
call samsung today and was told it could take time for all my info to come to the new device but it is still not working and I have had the new phone since the 10th.  If there is a way to reset without losing all my old data what would be great.  I have been using this program for 2 years and really like it but not being able to get pass information just does not work.  Please help.st information on food I have to uninstall and then reinstall it before it brings it back out,3,1,1,0,0,en,Samsung Health
i like it,4,0,0,0,1,en,Samsung Health
"I really enjoyed this app but now it wants permission to ""make and manage phone calls"" on my phone. Maybe they will remove that so you have an option to allow it or not. Until then I will not give permission for this app to make and manage my calls. Maybe you should make that part of the app optional.",1,2,0,1,0,en,Samsung Health
"I love this app but since my last phone update, the app is saying I'm burning 6000 calories by the end if the day! I wish, lol. Hopefully this gets corrected soon.",5,0,1,0,0,en,Samsung Health
The best app for keeping a healthy life,5,0,0,0,1,en,Samsung Health
Suddenly it stopped counting steps! I even installed it again but nothing.,1,0,1,0,0,en,Samsung Health
the app keeps saying it cant be opened from a rooted phone and its randomly popping up!! plz fix,1,1,1,0,0,en,Samsung Health
ADD MORE ACTIVITIES PLEASE TO SAMSUNG S3 APP.,4,0,0,1,0,en,Samsung Health
Good enough,4,0,0,0,1,en,Samsung Health
"great app. I love that it tells your progress in whatever exercise mode you in, and you can share to a lot of other apps except Fitbit. would love to be able to share to Fitbit too. You can track sleep, water and caffeine intake, etc. Definitely recommend this app",4,34,0,1,0,en,Samsung Health
using it and its a good app for tracking fitness activities.,5,0,0,0,1,en,Samsung Health
Very useful,5,0,0,0,1,en,Samsung Health
"I like the original set up! Since the big change, I can't find anything such as how to change my goal of 10,000 steps to something different. I just messed with it for over 10 minutes and got nowhere. Please change it back!",1,0,1,0,0,en,Samsung Health
This app has help me stay in my routine... Love it,5,0,0,0,1,en,Samsung Health
Excellent app out of all the fitness apps. Hats off to Samsung,5,0,0,0,1,en,Samsung Health
Want to delete,1,0,0,0,1,en,Samsung Health
Great app. Missing some food and nutrition information,4,0,0,1,0,en,Samsung Health
💯👍,5,0,0,0,1,en,Samsung Health
It suddenly stops counting,4,1,1,0,0,en,Samsung Health
Very Nice application.,4,0,0,0,1,en,Samsung Health
It keeps getting stuck at the steps screen for me. Keeps loading forever and hangs :( the rest of the app works fine though..,3,0,1,0,0,en,Samsung Health
"Worst app EVER. It is consistently, wildly inaccurate at logging exercise and sleep, and it does not allow you to edit it's inaccuracies or imput your own activity. You can only delete. So there is literally no way to keep an accurate record, as the app can't do it and won't let you do it yourself. Let people edit the data collected! It's my life and my workouts/sleep, and I should have the right to have some control over it! As it is now, it's useless",1,22,1,1,0,en,Samsung Health
What a joke by the pink line company,1,0,0,0,1,en,Samsung Health
Great App but last 2 weeks there is a problem apply to update through Samsung Galaxy Store. After download is finished the app keep crushing when it tries to be applied on Galaxy Watch,4,0,1,0,0,en,Samsung Health
Best app ever counts all yo steps I love this app 😍😍❤❤,5,0,0,0,1,en,Samsung Health
very good apps,4,0,0,0,1,en,Samsung Health
This is the best and meal tracker it the whole package and hasn't asked for payment but sure it somewhere but sure it's worth it than the other apps I used and by far this is the one Health App you want to add to home screen between your call and text buttons.,5,0,0,1,0,en,Samsung Health
I cant login with samsung account. Due to the registration proses using some weird language.,1,0,1,0,0,en,Samsung Health
hi i am facing some issue with this app..the pedometer is not showing when the scree locked..i am using samsung a5 handset.,2,0,1,0,0,en,Samsung Health
useful app,4,0,0,0,1,en,Samsung Health
I would have given the application 5 stars if I was able to connect my Fitbit Inspire to it. Unfortunately I couldn't. Is there a solution for this before uninstalling and looking for an alternative application that allows Fitbit to link.,2,0,0,1,0,en,Samsung Health
"App no longer works. I use this app often & today it has reached it's expiration date apparently. It won't load... I've uninstalled it, reinstalled it and it still says the same message, ""Can't open app, Unexpected changes made to your phone..contact customer service."" Really? What does that mean. Apparently it means to deleye it & find a different one.",1,2,1,0,0,en,Samsung Health
How to add this app to home screen,1,0,0,1,0,en,Samsung Health
Great apps,5,0,0,0,1,en,Samsung Health
"It worked fine for 2days from the installation after that its showing Loading.. When I opened the app, and all so not counting my steps properly in my J5. Pls help...",2,0,1,0,0,en,Samsung Health
"The overall usability is Good. However there are a few cons. Let me write pros and cons in detail. 3 stars since one of the significant feature is missing   Pros: * Syncs easily with the watch * easy to use interface * UX is fluid * links with 3rd party for workout programs  Cons: * calorie meter is missing (seriously? It is an important feature which can be used to measure the burning of carbs/fats/protein) * monthly challenges UI are laggy most time * App doesn't sync workouts with watch - eg: if you start badminton workout in phone, it doesn't sync with watch. If you don't start workout through mobile, watch just determines that it is a dynamic workout.",3,0,0,1,0,en,Samsung Health
"This app is the most amazing, fun, and energetic health app that I ever had! Thank you Samsung for such a good company!",5,0,0,0,1,en,Samsung Health
"This app makes me do the impossible. It's fantastic. One ly one major suggestion.  Please make it possible to set average pace when someone has set a distance to cover and let the voice command keep helping the person to speed up or slow down just like it does when you set endurance mode, etc. The voice is very important because it pushes one hard. I wish that function could be added so that I can use your app on my marathon debue",4,0,0,1,0,en,Samsung Health
It's the best lifestyle companion to track not only the fitness but health as well❤I loved it🌞,5,2,0,0,1,en,Samsung Health
This AP constantly pops up when I'm on the phone and reinstalled itself several times after deleting! Help me get rid of this spamming spyware!!!,1,0,1,0,0,en,Samsung Health
"It's awesome, does everything what I want and more. Technically no issues and functional perfect, keep up the good work guys.",5,0,0,0,1,en,Samsung Health
I cannot link the samsung health to my philam vitality. Kindly help,5,0,1,0,0,en,Samsung Health
I like this app very much. That app also help my father because he has diverties.,4,0,0,0,1,en,Samsung Health
"I really like this app. It's helped me keep up wit my weight, my food, exercise and anything else i can think of. I completely reccomend using it",5,0,0,0,1,en,Samsung Health
"I have used this app for several years, I can no longer use it because I won't give it permission to control my phone calls. Why in the world does a health app need to control my phone calls? Giving a 1 star, it was required to leave a review. Looks like it's time to find a new health app..😁 Edit- Dear Samsung, just because you're saying it's not being used, doesn't mean I believe it. I will not be using your app as long as it requires permission to control my phone calls! Sorry, not sorry!",1,47,0,1,0,en,Samsung Health
Works great.,5,0,0,0,1,en,Samsung Health
Best in segment,5,0,0,0,1,en,Samsung Health
All of a sudden not working saying error due to rooted phone. tried clearing cache uninstall and install again but still the same problem. so irritating pops up randomly all the time,1,0,1,0,0,en,Samsung Health
"I loved this app, because it helped to lose 50 pounds since the last year, and I'm still on the way to a smaller body. After the recent update the weight management dissappeared and I felt lost. I cannot track my calorie intake properly. I beg you to return this feature.",4,2,0,1,0,en,Samsung Health
Shouldn't have adds...,3,0,0,0,1,en,Samsung Health
Great app to keep you on track with your fitness goals. Fun and exciting to  use.,5,0,0,0,1,en,Samsung Health
I love this app and use it often.  I find myself coming back to this app everytime I use a different health app. It will be nice if the steps and sleep data can be presented in a circle like the food data for easy access,5,0,0,1,0,en,Samsung Health
"I thought it was synching to Samsung, but when I did a system rest on my S5, it couldn't find any data to synch back to my phone. Data was just all gone. What a bummer.",2,0,1,0,0,en,Samsung Health
Not happy  with this update.,2,0,0,0,1,en,Samsung Health
Was a great app until last update I am unable to use as access denied unauthorised changes were made to phone apparently that's the message I am given every time I try to use it,1,0,1,0,0,en,Samsung Health
Good green,5,0,0,0,1,en,Samsung Health
"I have been using the app with my GearS3. After the latest update, the fitness programs are no longer available on the app. Without the great range of workout programs which used to be there, the app now is bland and uninteresting. In place of the program I see videos. If I wanted to watch videos I would go to youtube directly rather than you show me youtube videos",2,4,0,1,0,en,Samsung Health
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",1,1,1,0,0,en,Samsung Health
it is awesome!!!!,5,0,0,0,1,en,Samsung Health
Good app but could be better. I get frustrated when recording food as it doesn't always come up. And only remembers what you record for that particular meal not what you've previously had. Recording food could be improved with a scanner option. Most other functions are great.,3,0,0,1,0,en,Samsung Health
Asked for update so I reset it and it won't work.. so now I'm going to have to find a different app.👋👋,1,1,1,0,0,en,Samsung Health
I thoroughly enjoy this app.,5,0,0,0,1,en,Samsung Health
Ultimate motivation for workout,5,0,0,0,1,en,Samsung Health
"Used to be better.Some simple things are a pain, like seing food that you've logged a long time ago, and you cant log meals a day in advance. updates added ads and ""suggested content"" that is distracting and is at the very top of your home page. theyve added annoying visuals that take up more space than important info. Ideally it would be a simple and convinient way to keep track of things like steps, activities, and nutrients without intrusion, but it is currently unintuitive.",3,0,0,1,0,en,Samsung Health
This is very much nice,5,0,0,0,1,en,Samsung Health
This app would be awesome if you could sync Fitbit data and would be so much more useful.,2,0,0,1,0,en,Samsung Health
❤❤❤❤❤,5,0,0,0,1,en,Samsung Health
When I input the code for the two step verification it just loops back to the beginning. I can't get past it.,1,1,1,0,0,en,Samsung Health
Iam unable to open because of new update,1,0,1,0,0,en,Samsung Health
"Being using the app for a  while now great feedback tells you everything you what to know ,",5,0,0,0,1,en,Samsung Health
Awesome.,5,0,0,0,1,en,Samsung Health
Has stopped auto tracking steps,2,1,1,0,0,en,Samsung Health
It stop running on the work out and so it does not up date the work as far as for steps,2,0,1,0,0,en,Samsung Health
Can't sync with Nike run anymore. Either allow SyncMyTracks to run properly or add Nike run to your app. You can't take away both.,1,0,1,0,0,en,Samsung Health
"I would give this more stars, but every time they update their stress tracker or heart rate tracker or oxygen level tracker THEY THROW AWAY YOUR HISTORY. It becomes quite useless without the history. Either delineate when the changes occur, or give us the chance to offload it before you delete it without permission.",2,4,0,1,0,en,Samsung Health
"Kills my battery,  force restarts,  inaccuracies.  Please get it off my phone",1,0,1,0,0,en,Samsung Health
Alot of details about your daily health in this app. I use it everyday.,5,0,0,0,1,en,Samsung Health
"Really useful app. Love the different things you can check and record. Trying to shed a few inches from my waist.  Just measured it and it's not any way near what I'd like. Goal is to drop 4 inches over 8 weeks by various methods; walking, a more healthy food intake, more water etc. Will keep you posted.",4,23,0,0,1,en,Samsung Health
It's good,5,0,0,0,1,en,Samsung Health
Vera level.. Good analysis and reports ...,5,0,0,0,1,en,Samsung Health
This app is awesome and very useful,5,0,0,0,1,en,Samsung Health
So that app works,5,0,0,0,1,en,Samsung Health
very gud,5,0,0,0,1,en,Samsung Health
Its very good for health care,5,0,0,0,1,en,Samsung Health
easy to use,5,0,0,0,1,en,Samsung Health
This app is to good. I love this app😊😊😊☺☺,5,0,0,0,1,en,Samsung Health
Can't put link on my phone screen,5,0,1,0,0,en,Samsung Health
I won't download,1,0,1,0,0,en,Samsung Health
The new version doesn't record walking or running automatically neither it is able to record ur sleep automatically. Just consuming power in the background.,1,0,1,0,0,en,Samsung Health
Love the layout and how easy it is to use! The only thing that's disappointing is that I'm not able to sync my vivofit 2 with the app. Would easily be a 5/5 star rating if this was fixed as I love everything else about it!,3,0,0,1,0,en,Samsung Health
Cant get pass the verification for phone number. Great app. Just broke it with the last update however.,3,0,1,0,0,en,Samsung Health
Keeps me organised,4,0,0,0,1,en,Samsung Health
Really shows how much exercise you do without even realising,5,0,0,0,1,en,Samsung Health
Would be great if could sync with Garmin Vivoactive hr.,3,0,0,1,0,en,Samsung Health
the only thing I have a problem with is the that the food caloric measurements arent accurate. I added in and item that was on the list and it didnt add in the protein counts.,4,0,1,1,0,en,Samsung Health
"I literally see this app falling apart in front of my face. Looking for a whole new app now. Nothing works, they take stupid things out like caffeine tracking (important to a lot of people), but now during a pandemic, we cannot log our oxygen levels, stress test gone, no more heart beat, what's left? There is only exercise and food. OK. Great. But a lot want to track their health too and have a history to look at, especially now. Whats the deal! Signed, about to leave Samsung products now too.",1,34,0,1,0,en,Samsung Health
Why do I even have this?,1,0,0,0,1,en,Samsung Health
Is it possible to measure blood pressure with note 9 ?,4,0,0,1,0,en,Samsung Health
"Km count is totally wrong-where in reality I have 15 m,app counted 2 km!!  Pedometer too not trustable,walked with friend the same amount-very long  distance,I had ~12000 steps, she - 30000. At the end of the walk different  notifications about different length.",2,0,1,0,0,en,Samsung Health
Update broke app. Won't let me set up 2 step verification. Can't get into the app. Please fix this.,1,0,1,0,0,en,Samsung Health
Like everything about it so far.. just need to try it at different levels of exercise to see how accurate it is... looks great so far,5,0,0,0,1,en,Samsung Health
"the weight management feature is gone and with it the user friendliness i was so happy with. *thumbs down* seriously though, why am i suddenly required to do the math, ie deduct consumed calories from burned calories!?! *frown face* i want to see fitness progress not spend my time on math questions the app should be doing!!! *so lame*",1,5,0,1,0,en,Samsung Health
Tamim,5,0,0,0,1,en,Samsung Health
V good app i really liked it.,4,0,0,0,1,en,Samsung Health
GOOD app,5,0,0,0,1,en,Samsung Health
Pretty good motivates you to be healthy,5,0,0,0,1,en,Samsung Health
Worked good before the update but crashes my phone now  everytime I take my heart rate.,2,0,1,0,0,en,Samsung Health
great information,5,0,0,0,1,en,Samsung Health
"Use it almost daily, works perfect for me.",5,0,0,0,1,en,Samsung Health
"I would give 5 stars but as of the last 3 days it has begun to not count all my steps. I have to shake my phone quite hard to get it to count. Obviously I don't walk as hard as I shake. I have gone to walking 10500 steps to walking 2000 steps in last 3 days... wish I knew why and cannot find a number in NZ to call. Other than this one problem I'm experiencing, everything is great. I have so far lost 3.5kg in last 2 months. I love it!!",4,0,1,0,0,en,Samsung Health
I have tried so many health apps and books and this is by far my favorite!! Keep up the good work!,5,0,0,0,1,en,Samsung Health
"My app now shows MPH, but not on the Workout Lock Display/Screen after you start your exercise. I look at the stat widgets while cycling and the lock display CONSERVED BATTERY. Samsung has removed the ability to rearrange what is in view on the lock display but also the ability to change what you see. WHY? I have to change back to my old exercise app. Hey Samsung, I called the number but it's the same response, this wonderful feature has been removed. The developer contact email is bogus?",1,3,0,1,0,en,Samsung Health
"The app idea is good, but implementation could be better: often gets stuck",3,0,1,0,0,en,Samsung Health
"Samsung needs to make just one app to sync with all the smartwatches only, my phone tracks more steps then my watch ,i rather just have one app for my Galaxy watch.",3,0,1,0,0,en,Samsung Health
Good.,5,0,0,0,1,en,Samsung Health
"The stress level measurements seem to be quite a unique feature which became a good supplement to my daily efforts to balance stress effectively. I started this with a Note 4, which unfortunately was 7 month put of 21 month in repair or out of function. Samsung did not care to repair it properly and alienated me as a customer. Nevertheless because of the stress measurement app I will buy the note 7.",5,0,1,0,0,en,Samsung Health
great app but there needs to be a push bike riding activity like the walking and running step count,5,0,0,1,0,en,Samsung Health
Great App. It would be such better if it communicated with other fitness/wellness systems and apps.,3,0,0,1,0,en,Samsung Health
Very good aps,4,0,0,0,1,en,Samsung Health
"The latest updates are so bad that I returned to older versions, and even then the messages to update won't allow me to use the app without updating. I only like the running pace tracker that it isn't there anymore in the app, it seems like that I need to find another app for this simple specification.",1,0,0,1,0,en,Samsung Health
"I would give it 5 stars but if only for the previous update because since the last update it keeps hanging and even I can't even start it, and the most disappointing thing I have sent many feed backs with my problem and they keep ignoring and never replied. fix it and earn your 5 stars",1,1,1,0,0,en,Samsung Health
Easy and useful,4,0,0,0,1,en,Samsung Health
"I can't enter my profile information, so I can't really use this app as much as it's intended to be.",3,0,1,0,0,en,Samsung Health
"Not sure if it's app related or watch software related. But unlike on the Gear Fit (only flaw was the battery charging design). My Galaxy Gear Watch thinks I am sleeping if I am on my laptop or watching TV/movie. Left the movie theater and roughly 20-40 minutes later received sleep report. Now, the movie wasn't that bad... wish the phone showed similar graph and breakdown like the app (Gear Fit 2 used to show).",3,1,1,1,0,en,Samsung Health
v nice,4,0,0,0,1,en,Samsung Health
This app is very good for fitness,5,0,0,0,1,en,Samsung Health
Best best to walk through my first choice Good,5,0,0,0,1,en,Samsung Health
Just have fun,4,0,0,0,1,en,Samsung Health
"I've been using the train for 5k trainer, however I can no longer see my workouts or my schedule. I think I might have to drop the program , but I don't even know I'd starting over will even help. If this isn't fixed I'll just download another app. I was hoping to run/jog my first 5k in May.",3,2,1,0,0,en,Samsung Health
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,2,0,1,0,0,en,Samsung Health
Best step counter superb,5,0,0,0,1,en,Samsung Health
Best health,5,0,0,0,1,en,Samsung Health
It sucks.and won't let me delete from my phone,1,1,1,0,0,en,Samsung Health
"Can you allow an option to let other apps read water intake so that they can update their info? I use your Samsung Galaxy Watch 3 in order to update that I drink water during a workout but while I use the health app lifesum for Samsung that was designed for Samsung support, when I open go read my info, the water info doesn't get pulled into the app which is displeasing but the info from life sum goes into Samsung health... Due to this, -1 star Otherwise it's solid.",4,0,0,1,0,en,Samsung Health
All rounder app,5,0,0,0,1,en,Samsung Health
helped me a lot for my daily workout,5,0,0,0,1,en,Samsung Health
"I absolutely love Samsung Health app , I love a challenge and this app deliver !",5,0,0,0,1,en,Samsung Health
Love this!,5,0,0,0,1,en,Samsung Health
"I use the Samsung galaxy watch active and sync it to s health. I could not find one very important feature in this app, which is provided by mi fit, fitbit and strava i.e. the accumulated results of distance, steps, calories floors CANNOT be seen for a period say a month or a week. While the app provides seamless and great stats on dialy steps, distance, floors and calories, the accumulated results of distance, steps, calories floors CANNOT be seen. Can this be fixed?",4,1,0,1,0,en,Samsung Health
👍🏽,5,0,0,0,1,en,Samsung Health
Dope,5,0,0,0,1,en,Samsung Health
"Wish it had more applications I could sync, like Google, myfitness & u armor... etc.",4,0,0,1,0,en,Samsung Health
"Forced me to enter my mobile number ""to let your friends to invite for health challenges"". Thanks but NO THANKS!",1,0,0,1,0,en,Samsung Health
I downloaded the update and now its not reading my steps accurately. Note 4.,2,0,1,0,0,en,Samsung Health
It's very informative and gives us positive vibes,5,0,0,0,1,en,Samsung Health
It,5,0,0,0,1,en,Samsung Health
"After recent update, steps since 5th October 2020 no longer save (keeps resetting to zero next day). Also, steps no longer sync with Myfitnesspal app.",1,0,1,0,0,en,Samsung Health
"I've been very happy with this app but now it with the privacy update it wants access to my contacts and my phone and a bunch of other unnecessary things. Please tell me how I can have my steps counted without that. otherwise I will look for a different app even though I've enjoyed this one and it came with my phone EDITED TO ADD: I looked at the explanation of why Samsung wants to use my camera, my phone+my contacts+ none of those things were necessary to me. I will be uninstalling this app",3,2,0,1,0,en,Samsung Health
The step countrr does not work,2,0,1,0,0,en,Samsung Health
👍😘,5,0,0,0,1,en,Samsung Health
"Can't use on my Galaxy S9 plus. Close forcefully. Even the software update couldn't be helpful. Already reported the issue,but no assistance received. 👎👎👎",1,0,1,0,0,en,Samsung Health
This is very essential app,5,0,0,0,1,en,Samsung Health
"Why am I still getting notifications from this app when I have them all turned off from within the app? Thankfully I have Oreo, so I can have Android block them anyway.",1,6,1,0,0,en,Samsung Health
Really love this app would recommend,5,0,0,0,1,en,Samsung Health
Not working on Galaxy C9 pro... Error saying device is rooted but my phone isn't rooted... Fix this issue,1,0,1,0,0,en,Samsung Health
"What I've read is interesting, have not figured out yet",5,0,0,0,1,en,Samsung Health
Bet fitness buddy you can have with detailed records of our past performance and target setting for the future.,5,0,0,0,1,en,Samsung Health
"I can't activate my account, everytime I enter verification code the app returns back to the previous step!",3,0,1,0,0,en,Samsung Health
Love It,5,0,0,0,1,en,Samsung Health
"I love this app, until I updated it. Once I updated, it wasn't taking my every step like it's was before. So disappointed! 😕",3,0,1,0,0,en,Samsung Health
GOOD,5,0,0,0,1,en,Samsung Health
"Can't set up app ""check your network connection and try again"" after android 8.0 update",1,0,1,0,0,en,Samsung Health
Rubbish got rid of oximeter function at a critical time I'm done with Samsung,1,0,0,1,0,en,Samsung Health
"App is disappointed many times, steps counting stops after some time",1,1,1,0,0,en,Samsung Health
"I can't begin to say how much this app has changed my life. I was one step  away from life altering issues and then I purchased the Gear Fit 2 Pro  which comes along with access to this app.I have not looked back since. 2  months and 21 days later I feel more energetic, no longer facing diabetes,  and my blood pressure has become more manageable. I have lost 32lbs. I wake  up ready to face everyday with more positively than I ever have before. I  just wish that it could link to my lose it app because that would make my  life that much easier.",4,0,0,1,0,en,Samsung Health
frequently crashing...,2,0,1,0,0,en,Samsung Health
genial,5,0,0,0,1,en,Samsung Health
Fantastic,5,0,0,0,1,en,Samsung Health
This application of Samsung company is very excellent.This is a very good and very amazing application.With the help of this you can improve your routine.I love this app.I want to thank this application and Samsung company.This app has helped me a lot.This app has helped me start my day properly.This app is a part of my daily routine.This app is very impressive.All people should use it. Thank you very much Samsung Health application. I LOVE YOU 😘😘😘❤❤❤❤,5,0,0,0,1,en,Samsung Health
Won't work on Sony experia l4,1,0,1,0,0,en,Samsung Health
See title.,3,0,0,0,1,en,Samsung Health
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,2,0,1,0,0,en,Samsung Health
"I wish I could edit my sleep record, cause it's not always right. I have to open up this app as soon as I wake up to get an accurate end of sleep. Otherwise, say if I'm still in bed on my phone when I wake up, it'll count that as part of my sleep...",3,0,1,1,0,en,Samsung Health
Cant link with other apps,3,0,0,1,0,en,Samsung Health
Good luck,5,0,0,0,1,en,Samsung Health
It's excellent aap,5,0,0,0,1,en,Samsung Health
Love it. Easy to use.,5,0,0,0,1,en,Samsung Health
Pretty cool use of a pulse oximiter.,5,0,0,0,1,en,Samsung Health
"You are missing one component that is very user friendly. Being able to scan barcodes, so that entering a meal or snack is quicker.",3,0,0,1,0,en,Samsung Health
Worst both of problems,1,0,0,0,1,en,Samsung Health
Great keeping track of steps,5,0,0,0,1,en,Samsung Health
Good. sociak challenge is fun. more rewards for activity streaks would be nice,4,0,0,1,0,en,Samsung Health
Outstanding,5,0,0,0,1,en,Samsung Health
great app to track your steps,5,0,0,0,1,en,Samsung Health
I don't understand why this app. stop counting my step. 😭. please help I did try to follow your instructions but it seems this app is broken. It there any way to fix this? I cant call your number,4,0,1,0,0,en,Samsung Health
worked great until recently. now does not track any movement. Looking for an update.,3,0,1,0,0,en,Samsung Health
Keeps me exercising,5,0,0,0,1,en,Samsung Health
Nice app needs a little more things that people that have handicap problems can do,5,0,0,1,0,en,Samsung Health
works great,5,0,0,0,1,en,Samsung Health
Very good and user friendly app!,5,0,0,0,1,en,Samsung Health
Awsome app. Very useful,5,0,0,0,1,en,Samsung Health
Very nice app,5,1,0,0,1,en,Samsung Health
Life,5,0,0,0,1,en,Samsung Health
Best Health App,5,0,0,0,1,en,Samsung Health
The unit does not allow changing to S.I. units (kJ instead of kcal) and has only U.S. food preprogrammed. The option to enter your own food is gone since the latest update. It is pretty useless now. And Samsung never replies to questions or suggestions.,1,0,0,1,0,en,Samsung Health
"Complete waste of memory space. Records steps you never took. Calculates distance bu guesswork. Cant even put in your stride length. I can be semi idle at home and it will count 1000s steps. Also counts steps when driving. Never been fixed for years. Nil points. Pointless, in fact.",1,0,1,0,0,en,Samsung Health
Nooralam,5,0,0,0,1,en,Samsung Health
Good app and,4,0,0,0,1,en,Samsung Health
Love it. Great social gathering to challenge yourself.,5,0,0,0,1,en,Samsung Health
Super great app works awesome,5,0,0,0,1,en,Samsung Health
"Im not happy with the recent permission changes, I don't want to give access to my contacts or phone calls, etc... but I can't use the app unless I do. Whatever the feature that requires this permission is not something I want to use but now I can't use the entire app.",1,4,0,1,0,en,Samsung Health
Not working in my device,1,0,1,0,0,en,Samsung Health
"Doesn't measure work. I shovel snow for about an hour; get credit for 8 minutes, ha!",2,0,1,0,0,en,Samsung Health
"I'm unable to use this app, after opening and tabbing agree it doesn't work further,stuck on main page.",1,0,1,0,0,en,Samsung Health
Stress app doesnt have the measure button. No way to measure blood oxygen. Used samsung active 2 watch to measure but doesnt show oxygen level. Samsung S9,1,0,1,0,0,en,Samsung Health
Can't get it to sync with my fitbit,3,0,1,0,0,en,Samsung Health
Step tracker is no longer accurate. It said I took 600 steps the whole hour I was walking. I'm pretty sure I took more than 600 steps if i was walking for over an hour and I had my phone in my hand the whole time.,1,1,1,0,0,en,Samsung Health
So nice thank you,5,0,0,0,1,en,Samsung Health
"On two Motorola phones, the Samsung Health app hangs at a loading screen after I log in and enter a two-factor code. This happens after three different two-factor methods and I can't figure out how to turn off two-factor authentication so I can try without it.",1,0,1,0,0,en,Samsung Health
keeps me motivated!! Love this app,5,0,0,0,1,en,Samsung Health
Need to be more in depth options when adding data for swimming. I get duration but what about distance...?,4,1,0,1,0,en,Samsung Health
very easy and nice,5,0,0,0,1,en,Samsung Health
Doesn't read BPM or spO2 from rear sensor of rooted Galaxy Note 4 with  LineageOS,1,0,1,0,0,en,Samsung Health
"Very helpful tool in getting me into a regular habit of walking, but sorry to see the interface changed with the Jan 12, 2021 update. Also, I was sorry to see the walking community where people could post photos or their stats from all over the world removed. I realize that some misuse (ads, inappropriate photos) of that community started to appear months ago, but in general it was a nice way of feeling connection in a time of social distance. I hope there's some way to bring it back.",3,1,0,1,0,en,Samsung Health
App crashes. Not loading....,1,2,1,0,0,en,Samsung Health
keeps me active,4,0,0,0,1,en,Samsung Health
"It used to be great but all of a sudden it's not recording steps accurately. For example, I have a route I do at lunchtime that's pretty much 6000+ steps. For the last couple of days it's been about half that yesterday and 4700ish today. And it's the EXACT same route",2,0,1,0,0,en,Samsung Health
What's the point of tracking every thing about your health if you CAN'T SET A CALORIE GOAL TO GO WITH YOUR FOOD INTAKE. HOW STUPID IS THIS?????,1,0,0,1,0,en,Samsung Health
Still learning how to route exercises but only use it for steps currently and moderate sleep routines.,5,0,0,0,1,en,Samsung Health
"Excellent app, except for a few cheaters.",5,0,0,0,1,en,Samsung Health
Good ☺️☺️☺️,5,0,0,0,1,en,Samsung Health
I Love this app.  I use it constantly,5,0,0,0,1,en,Samsung Health
"Please, make dark theme!",5,0,0,1,0,en,Samsung Health
Hhi,5,0,0,0,1,en,Samsung Health
Bought it for the ecg but doesn't have it in the uk,3,0,0,1,0,en,Samsung Health
I find this app very helpful and easy to use.,4,0,0,0,1,en,Samsung Health
great app!,5,0,0,0,1,en,Samsung Health
It's amazing. Just add the temperature around in centigrade,5,1,0,1,0,en,Samsung Health
Better than Fitbit!,5,0,0,0,1,en,Samsung Health
chandu,3,0,0,0,1,en,Samsung Health
Please support android wear,4,0,0,1,0,en,Samsung Health
"I just started exploring the app and found that breathing exercise is limited to 10 seconds for inhale or exhale. This needs to be longer, and go up to 20. I still use it for tracking but have to divide the cue intervals in my head.",3,0,0,1,0,en,Samsung Health
random update to demand access to my contacts and phone for a fitness app?seriously?! there's no reason provided for why you even need this beyond selling the data to your third parties for more profit. scummy samsung as always.,1,2,0,1,0,en,Samsung Health
"Is not accurate with step counting and in the last 2 months won't read my heart rate any more. It senses it but won't change to ""measuring""",2,1,1,0,0,en,Samsung Health
Stop updating on my phone. I have it not to automatically update but this app and 3 others do. Fix your bugs,1,0,1,0,0,en,Samsung Health
m uvh,1,0,0,0,1,en,Samsung Health
Missing the trends on weights,3,0,0,1,0,en,Samsung Health
"was a good app and then upgraded do u cant do pulse, stress and a few other things. pretty useless.",1,0,0,1,0,en,Samsung Health
"A handy, all-in-one-place tool to track most anything about staying active and healthy. The food tracking tool is not as complete or efficient as My Fitness Pal but everything else--and there are many tools--work quite well. Plus, some work with my Gearfit2 watch. Bonus!",3,0,0,1,0,en,Samsung Health
Thanks for everything,5,0,0,0,1,en,Samsung Health
Better,5,0,0,0,1,en,Samsung Health
Just works great even when you forget its there,5,0,0,0,1,en,Samsung Health
It will keep you on track. Monitor you vitals. I am loving it!,5,0,0,0,1,en,Samsung Health
The mph is all messed up,3,0,0,0,1,en,Samsung Health
"Why does this app not give me the option of deleting it? When i pressed uninstall, the app didnt uninstall. It instead gave me the option to update!!!! I updated which then gave the option to uninstall which then again gave me the update icon. I looked in my settings and this app does not even exist on my phone... however it is where all my other apps are, unable to be uninstalled! Not happy. I want it gone. I dont even remember installing this app.",1,0,1,0,0,en,Samsung Health
Some days the step counter counts my steps some days it doesn't want to work consistently. I watch it as I walk to see if it counts and it doesn't.,2,0,1,0,0,en,Samsung Health
Doesn't measure stress or blood oxygen...feature was removed from all phones higher than S10...I needed this because of my PTSD...will not buy another Samsung product.,1,0,0,1,0,en,Samsung Health
