data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
"wont sync after new update. have to sync using computer making this app pointless. i have uninstalled, re-synced watch..nothing works. vivoactive hr",1,0,1,0,0,en,Garmin Connect
Good experience.,5,0,0,0,1,en,Garmin Connect
"Top App. Noch mit meiner Garmin Uhr, habe ich alles was ich brauche.",5,0,0,0,1,en,Garmin Connect
Can not update weather on watch. I.O.S version works fine but android version is useless,1,0,1,0,0,en,Garmin Connect
I have an LG 3G and my vivofit will not sync and will not connect     I have  tried everything to get it to work. I'm not happy,3,0,1,0,0,en,Garmin Connect
"Use to have no issues, lately im having no end of device connection issues and also Bluetooth syncing issues, spent £120 on a Bluetooth enables garmin because I have limited computer access, but Bluetooth is just shocking",1,0,1,0,0,en,Garmin Connect
Great fitness app,5,0,0,0,1,en,Garmin Connect
Awesome app and integration. Easy setup,5,0,0,0,1,en,Garmin Connect
Mantap,5,0,0,0,1,en,Garmin Connect
"Works well. One problem is when linked in with myfitnesspal and you have done more then one exercise, it keeps adding the last exercise over and over again",5,0,1,0,0,en,Garmin Connect
Super easy to understand. And full of useful information.,5,0,0,0,1,en,Garmin Connect
Love it!! Does everything I want in a fitness app and more!!,5,0,0,0,1,en,Garmin Connect
"Only been using it seriously for a couple weeks, but enjoying it so far. Pairs perfectly with my Garmin fenix 5, so your mileage may vary.",5,0,0,0,1,en,Garmin Connect
Great for running! Haha,5,0,0,0,1,en,Garmin Connect
A very handy app but occasionally it's slow to connect to my device.  I recently changed from a Nokia mobile phone which is not fully supported to an android device which is. I recommend this app.,4,0,0,1,0,en,Garmin Connect
The app is a little slow updating the weather but it is quick to update your activities and vitals. The weather isn't always accurate and the rain percentage is off usually a good bit. The weather is not always off with the rain and temperatures so it is tolerable. I love how the app shows your route you took when you navigate. The gps is accurate and that is a big plus.,4,1,0,1,0,en,Garmin Connect
"Easy, hugely informative and motivating!",5,0,0,0,1,en,Garmin Connect
Easy to use clear and accurate.,5,0,0,0,1,en,Garmin Connect
Straight forward shows everything you need to know! Accurate too x,5,0,0,0,1,en,Garmin Connect
Love my new Garmin Fenix 6 Pro and the Garmin Connect app! Lots of data and stats. This is my first Garmin and so far I'm absolutely loving it :),5,0,0,0,1,en,Garmin Connect
Easy to use and clear visuals.,5,0,0,0,1,en,Garmin Connect
User friendly. With useful information,5,0,0,0,1,en,Garmin Connect
Enough data to feed most fitness lovers need,5,0,0,0,1,en,Garmin Connect
"Overall functionality and features are great. I love it, lots of constant improvements.",5,1,0,0,1,en,Garmin Connect
Much better visual layout with latest update,4,0,0,0,1,en,Garmin Connect
It works like a charm,5,0,0,0,1,en,Garmin Connect
Fully satisfied with app,5,0,0,0,1,en,Garmin Connect
Nice app. Chevere,5,0,0,0,1,en,Garmin Connect
Excellent motivator!!,5,0,0,0,1,en,Garmin Connect
The app works seamlessly with my Garmin Fenix!!!,5,0,0,0,1,en,Garmin Connect
Can't sync after latest update but other wise fantastic app!,4,1,1,0,0,en,Garmin Connect
"Updates to the app or the firmware are generally likely to break something. Some combinations work just fine (bluetooth Sync), you just never know. If you land a combo that seems stable - disable auto updates.",2,0,1,0,0,en,Garmin Connect
Great app. Lots of info and easy to use.,4,0,0,0,1,en,Garmin Connect
"impossible to pair garmin edge 130, pairing fails every time",1,0,1,0,0,en,Garmin Connect
love my Garmin vivoactive3 music and love this app for keeping track of everything along my weight loss journey,5,0,0,0,1,en,Garmin Connect
"Great app, wish that there were more detailed tutorials on watch models and uses",4,0,0,1,0,en,Garmin Connect
"Awesome stats, quick to auto sync. All my info available before I even get home. 👍",5,0,0,0,1,en,Garmin Connect
I've been using it for two years. It's great overall.,5,0,0,0,1,en,Garmin Connect
very helpful in tracking trainings,5,0,0,0,1,en,Garmin Connect
"The app is working well, the features are nice. I am using it for only one week, and until now I am satisfied. The watch is connecting fast.",5,0,0,0,1,en,Garmin Connect
Very happy so far,5,0,0,0,1,en,Garmin Connect
This app. Worked. On my. Samsung I. Now. Have a Huawei and. It will. Not. Connect.oair with my vivo smart 3 even tho the phone connects Bluetooth on. Its. Own to the device. Makes. Me. Want to go buy a fitbit as. I'm. That frustrated with not being able. To use the device on my. Phone. I loved. It when it worked in samsu g which is why have given a star at. Least. Please garmin fix the problems I've read lots of. Reviews and many have this problem.,1,0,1,0,0,en,Garmin Connect
Great interface... But because there are so many options it can get a little hard to navigate,4,1,0,1,0,en,Garmin Connect
great!,5,0,0,0,1,en,Garmin Connect
Seems  good so far on my s7 edge with the vivoactive for the last 2 week's,4,0,0,0,1,en,Garmin Connect
On Huawei telephone will not pair with Garmin devices via Bluetooth! Please fix this otherwise this app is useless for Huawei phone owners.,1,4,1,0,0,en,Garmin Connect
"Stand-out features: inclusive of all activities (running, cycling, gym), sleep-tracking, all-day HR, resting HR and overlay. While you view cadence, heart rate, pace, elevation you can overlay any of the others to compare. Makes for easy interpretation. Only feature that could benefit from improving is overlaying the Map as well - would've made this the best tracking app. Currently only Nike Run Club has this feature, allowing you to follow your pace as you drag through the map you ran.",5,0,0,1,0,en,Garmin Connect
Sleep diagnostics were accurate when compared to my sleep study. Great for tracking my activities and keeping me motivated.,5,0,0,0,1,en,Garmin Connect
"I had problem with connecting my vivosmart so I pressed '?' then selected 'contact us', I sent an email then I got a helpful reply( in 4 days including the weekend) with not only one but several easy steps and ways to the problem. Excellent service!!",5,0,1,0,0,en,Garmin Connect
Awesome!,5,0,0,0,1,en,Garmin Connect
Very nice for all sports amateur,4,0,0,0,1,en,Garmin Connect
"Since the update on 9/20/19 My Vivoki connects then I get a message ""sync failed"" it is now useless.",1,1,1,0,0,en,Garmin Connect
"Excellent app, does just what you need.",5,0,0,0,1,en,Garmin Connect
I had a Jawbone for a few years and had nothing but problems. Just got my Garmin and love it! The band works great and stays on! I love the detailed app!,5,0,0,0,1,en,Garmin Connect
Good experience,4,0,0,0,1,en,Garmin Connect
Heart of the watch!,5,0,0,0,1,en,Garmin Connect
Lots of helpful statistics laid out In a clear fashion.,5,0,0,0,1,en,Garmin Connect
I would love to have the option to see the active minutes of my daily activities displayed below the calories under my day screen. Great app getting better at every update!,4,0,0,1,0,en,Garmin Connect
"I'm not sure if there's any other apps that will connect to garmin besides the garmin app so I cannot really rate this fairly. However, it does what it's supposed to do. I really wish that I could connect my foot pod or My heart rate monitor to just the app. All in all, it does what it's supposed to so I'm happy.",5,0,0,1,0,en,Garmin Connect
Getting Better,5,0,0,0,1,en,Garmin Connect
Watch is great buy doesn't sync with my Samsung health.,4,0,1,0,0,en,Garmin Connect
fantastic,5,0,0,0,1,en,Garmin Connect
"Vivofit won't sync, very disappointed",1,0,1,0,0,en,Garmin Connect
love it easy to use and great value,5,0,0,0,1,en,Garmin Connect
Great app works well with the Edge series hasn't put a foot wrong,4,0,0,0,1,en,Garmin Connect
Works great!,5,0,0,0,1,en,Garmin Connect
"Great app, great information = great results.",5,0,0,0,1,en,Garmin Connect
Loving the detail that the app gives.,5,0,0,0,1,en,Garmin Connect
Does what it should. Lots off functions.,5,1,0,0,1,en,Garmin Connect
I am loving it,5,0,0,0,1,en,Garmin Connect
BE WARY OF PURCHASING PRE OWNED GARMIN WATCHES!! Garmin currently have made it impossible to update the software on my Venu watch. It won't pair/connect to the Garmin connect app neither can it access Garmin Express. I know from checking other devices that both platforms are accessible and functioning. There is no fix for this; I have tried every offered solution. Garmin support ended up telling me to send the watch back to the seller (after first instructing me to update via WIFI until I reminded them that you can only set up WIFI if you are connected to the app)!!,1,14,1,0,0,en,Garmin Connect
"I'm a little frustrated with this app. I turn off the smart IQtracking but it seems to track things that don't happen anyway. I check it every day and it's on again. Also, once there is an activity tracked through IQtracking, I am unable to delete it or modify it.  Calories burned and active minutes will never be accurate as long as this cannot be controlled by me.  Otherwise I love this app, it connected quickly and easily to my vivosmart hr+ and it has easy to use interface and quick shortcuts to the things I use most! Fix the few problems and you'll get 5 stars from me.",3,0,1,1,0,en,Garmin Connect
Great app. Lots of data to look at with your Garmin watch.,5,0,0,0,1,en,Garmin Connect
Doesn't sync correctly with garmin approach s20 not recording games played 😡,1,0,1,0,0,en,Garmin Connect
I don't like the fact that I cannot track my food directly in the app. I couldn't get it to connect to mfp so I just use my Samsung health app for that and this app for steps and sleep.,3,0,0,1,0,en,Garmin Connect
Amezing,5,0,0,0,1,en,Garmin Connect
The app is NOT syncing,1,0,1,0,0,en,Garmin Connect
Great app with lots of data! My only concern is the time it takes to update the app from my watch.,4,0,0,1,0,en,Garmin Connect
I like it.,5,0,0,0,1,en,Garmin Connect
Since the last update my watch does not want to connect to the app! And cannot update anything! Iv got a Garmin F3nix,1,0,1,0,0,en,Garmin Connect
Pretty awesome I love my Garmin Fenix 5,5,0,0,0,1,en,Garmin Connect
This app is a great way for me to track my running on my phone.,5,0,0,0,1,en,Garmin Connect
I have been using this app for years now just looked back to 2012 brilliant all my data still there. What can I say love it :),5,0,0,0,1,en,Garmin Connect
The app is top notch and really compliments Garmin devices,5,0,0,0,1,en,Garmin Connect
Really useful features. Easily connects to my new products.,5,0,0,0,1,en,Garmin Connect
Absolutely amazing 😁,5,0,0,0,1,en,Garmin Connect
"since downloading tbis app, my phone battery life is terrible. i used to only have to charge overnight or every second day. i now only get about half a day out of it. i also do not understand how the sleep tracking works. I have only had my watch for a week, and so far I have been up out bee at 5:30 every morning but the app consistently shows me sleeping until 6 🤔 This app is not worth the hassle and I am considering deleting it.",2,1,1,0,0,en,Garmin Connect
Excellent does the job very well,4,0,0,0,1,en,Garmin Connect
"Horrible- continually crashes, sync takes forever, sleep section rarely works.... I'm very disappointed in this app after spending five hundred on the garmin watch. Frustrating to say the least 😑",1,1,1,0,0,en,Garmin Connect
"It won't connect to my fitness pal app even though I have followed all the instructions. Also, I run up and down stairs during my breaks and it does not count them as stairs, but I do get the steps.  The distance doesn't align with my other apps either (says i walked 2.68 on Connect, but MapMyWalk says 2.3).",3,0,1,0,0,en,Garmin Connect
This app is amazing... keep up the good work. 😀,5,0,0,0,1,en,Garmin Connect
Great so far. The connect with friends option has made for amazing comparisons and conversations,4,0,0,0,1,en,Garmin Connect
"bad, had to reinstall after repeatedly crashing, now won't pair with my watch, even after updating watch (from laptop) and app. I don't have time for this, this watch cost a fortune",1,2,1,0,0,en,Garmin Connect
"Other than not accurately counting flights of (house) stairs it works great. Wish there was a way to name ""other"" activities and not just other other 1 other 2 ect.",4,0,0,1,0,en,Garmin Connect
Constant Bluetooth connectivity issues and drains battery,1,1,1,0,0,en,Garmin Connect
"Bit of advice for everyone. :). I had issues trying to get the app to pair and then sync with my HTC phone. I have found that if you go to your Bluetooth setting on your phone and pair the vivofit there it seems to be fine. Turn the Bluetooth off then back on, and it pairs and syncs fine. Minor glitch really. :)",4,2,1,0,0,en,Garmin Connect
"Unable to pair 735xt with Huawei P30 Pro, despite following instructions regarding updating watch software via Garmin Express",1,0,1,0,0,en,Garmin Connect
"would be better if the recorded activities showed whether you are working in thezone or not, rather than average heart rate.",4,0,0,1,0,en,Garmin Connect
Works great,5,0,0,0,1,en,Garmin Connect
Used to work ok until the last update. Now the mobile app and app online no longer synch. My Garmin Forerunner no longer automatically synchs even though it is set up to. Also neither the app or online version are synching anymore with Strava so I have to now connect my device with a lead and manually grab the files through file explorer for Garmin Connect and Strava separately. Useless!!,1,0,1,0,0,en,Garmin Connect
I've been very pleased with this app.  It took a few days of playing around with it to learn how all of it worked but that's what I'd expect with an app with this many features.,5,0,1,0,0,en,Garmin Connect
I'm new at this but so far so good.,4,0,0,0,1,en,Garmin Connect
Getting easier to use,4,0,0,0,1,en,Garmin Connect
"Excellent app, have been using it since I had the Fenix 5, now have the Fenix 7. For more features than any other watch/app combo. It easily syncs with all Garmin products and has had very few bugs. Highly recommend!",5,0,0,0,1,en,Garmin Connect
"Been using for years, awesome",5,0,0,0,1,en,Garmin Connect
Only thing I would like added is battery life in app,5,0,0,1,0,en,Garmin Connect
"Good app, could track anywhere you got tje excercise,a s long as you don't forget push start button",5,1,0,0,1,en,Garmin Connect
Very good app!,5,0,0,0,1,en,Garmin Connect
"Best Fitness Watch Experience. I previously had several Fitbits. None of them worked as promised and had difficulties syncing. My new Garmin Fenix 3 HR syncs perfectly everytime and has so many more options and features. I will NEVER go back to fitbit. If you are thinking about a Garmin, I recommend it 100%.",5,0,0,0,1,en,Garmin Connect
The future is now,5,0,0,0,1,en,Garmin Connect
"Easy, simple",5,0,0,0,1,en,Garmin Connect
"It,s really help me for track my daily activity",5,0,0,0,1,en,Garmin Connect
"Love the app. It does more than I ever expected and seems to be getting better. The only issue I have ever had with this app is the occasional ""bug"" when they push out a new upgrade.",4,0,1,0,0,en,Garmin Connect
"Since the latest update, when I turn alarms off on the app, syncing​ doesn't remove the alarm on the device anymore. I can change and sync the alarm time but never just turn it off.",3,0,1,0,0,en,Garmin Connect
After an update left the app unusable it was pleasing to see the problem was fixed very quickly. The app is great for all my fitness and activity tracking. Always been a fan of Garmin watches!,4,1,0,0,1,en,Garmin Connect
"great app, keeps track of all my activities. also love completing challenges against my friends",5,0,0,0,1,en,Garmin Connect
reliable and encouraging,5,0,0,0,1,en,Garmin Connect
Easy to use and shows a lot of info... Great app!!,5,0,0,0,1,en,Garmin Connect
Couldn't live without it,5,0,0,0,1,en,Garmin Connect
"The app doesn't allow for  Bluetooth connection between my FR 235 and Huawei P10, no amount of resetting and restarting of devices help.",1,0,1,0,0,en,Garmin Connect
Can't get my vivosmart 3 to connect to any of the 5 Bluetooth compatible devices I have so I don't know what the point of even having this garmin is,1,3,1,0,0,en,Garmin Connect
Too many updates and too difficult to navigate to basic stats. Garmin software developers are missing the mark. Provide a lite-version without so many unwanted features or allow more customization to remove all the surplfuous junk. No longer updates after sync up. This occurs even after rebooting forerunner & phone.,2,1,1,1,0,en,Garmin Connect
Perfect fitness app,5,0,0,0,1,en,Garmin Connect
What's the point of having Bluetooth connectivity then?,1,1,1,0,0,en,Garmin Connect
Since the latest update my device won't connect with my phone,4,0,1,0,0,en,Garmin Connect
Garmin is not very informative about what changed with new version. Would love to get the ability to create own activity type. In summer Im doing Rollski which not listed at all.,3,0,0,1,0,en,Garmin Connect
Super easy to use!,5,0,0,0,1,en,Garmin Connect
Everything I need.,5,0,0,0,1,en,Garmin Connect
Awesome fitness and wellness monitoring app!,5,0,0,0,1,en,Garmin Connect
No longer can sync watch due to app update. I'm not a happy customer.,1,0,1,0,0,en,Garmin Connect
Enjoy using my Garmin I do a lot of sport and love to see how far I have run a day and my current heart rate,5,0,0,0,1,en,Garmin Connect
Great app for tracking my activity level and setting new goals.,4,0,0,0,1,en,Garmin Connect
Easy and accuracy was almost 100%,5,0,0,0,1,en,Garmin Connect
Easy to use and has many features!,4,0,0,0,1,en,Garmin Connect
The Garmin app is really easy use and has a great range of analytics to help you work on your fitness and health.,5,0,0,0,1,en,Garmin Connect
Nice app. I love it...,5,0,0,0,1,en,Garmin Connect
Awesome...so many analytics. Gives me a laundry list of useful stats that allow me to adjust my training as needed.,5,0,0,0,1,en,Garmin Connect
Smart notifications not working,1,0,1,0,0,en,Garmin Connect
Better than Fitbit,5,0,0,0,1,en,Garmin Connect
Very good application. Everything is alright except navigating back to main page/my day page. Also finding some settings i.e. recording smart/par min is difficult. Make setting simple . It will be awesome.,4,0,0,1,0,en,Garmin Connect
good apps,5,0,0,0,1,en,Garmin Connect
Great app overall. Would like to see the Connect app and Connect IQ integrated into one app at some point for convenience and ease of use,4,0,0,0,1,en,Garmin Connect
I am enjoying the app it motivates me,4,0,0,0,1,en,Garmin Connect
Started having connection issues today and now the clock is wrong.  I guess if it continues I will send back.   Very disappointing,3,0,1,0,0,en,Garmin Connect
I changed device and wanted to connect Vivo 3 with my new phone. Installed app but will not  sync. Rubbish support and rubbish app.,1,0,1,0,0,en,Garmin Connect
Won't connect to my Garmin Edge Explore after it updated.,3,0,1,0,0,en,Garmin Connect
Fast Syncing and great battery life,5,0,0,0,1,en,Garmin Connect
"pretty inclusive for statistics and tracking activity, even without the paid version. much better than other apps for analysis. only hitch is that it fails to update from my watch through Bluetooth except if i turn off snd then on from the watch. seems to start happening sinve the last update. hope the get it fixed",4,0,1,0,0,en,Garmin Connect
Great 😎,5,0,0,0,1,en,Garmin Connect
Brilliant,5,0,0,0,1,en,Garmin Connect
Still no solution to this problem 6 months later and many clients complaining. Mid as well sell my watch. Bluetooth keeps disconnecting and asking to pair over and over. Phoned support they say many customers have reported it. Please fix as we want to support the brand,1,4,1,0,0,en,Garmin Connect
App goes ok. Does what I need.,4,0,0,0,1,en,Garmin Connect
"Great detailed reports, lots of stats, syncs seemlessly with my forerunner 645. Love it!",5,0,0,0,1,en,Garmin Connect
"Works great, keeps me moving, and syncs with the weight watchers app. Best present I have received in a while.",5,0,0,0,1,en,Garmin Connect
"Every time I try to open the app it freezes and the sentence ""An error has occurred"" shows up. I uninstalled and re installed a few times but nothing has changed. What can I do?",1,0,1,0,0,en,Garmin Connect
"This used to work well, but suddenly it refuses to connect to my watch. So glad I spent $200 for something to not be able to connect.",1,1,1,0,0,en,Garmin Connect
Keep it up,5,0,0,0,1,en,Garmin Connect
"very easy to use, accurate, and very helpful tips",5,0,0,0,1,en,Garmin Connect
User friendly,5,0,0,0,1,en,Garmin Connect
Ok I have downloaded the latest version. Rebooted both the device and my phone. It won't connect. It is paired but the device just won't connect it tries and tries. This sucks I really liked this device but if it won't connect it isn't worth it. When will this be fixed. Would have been higher but currently device dropped the connection to the phone and won't let me pair. I have tried numerous times and it won't work. Very disappointing,1,26,1,0,0,en,Garmin Connect
Garmin connect is fresh like Normski,5,0,0,0,1,en,Garmin Connect
rubbish,1,0,0,0,1,en,Garmin Connect
Greet,5,0,0,0,1,en,Garmin Connect
Nice,5,0,0,0,1,en,Garmin Connect
it works,5,0,0,0,1,en,Garmin Connect
"I'm revising the review down to 1 star because this app has turned into nagware, asking me for access over and over in spite of the fact that I already said NO.  This is WAY better than the IOS version but it's still very slow and Garmin doesn't let me share the data (MY data) with other apps on my phone such as Google Fit.",1,1,0,1,0,en,Garmin Connect
So much better than FitBit. I find the app much more insightful and I'm enjoying the Garmin coaching.,5,0,0,0,1,en,Garmin Connect
Won't let me connect to my Garmim Forerunner 35. Useless!!,1,2,1,0,0,en,Garmin Connect
Excellent and user friendly app,4,0,0,0,1,en,Garmin Connect
The learning curve is steap and you might be confused till you have it set up right ur after that it's awesome!,5,0,0,0,1,en,Garmin Connect
Only connects when it wants to,3,0,1,0,0,en,Garmin Connect
I've used this app for two years and I love it.,5,0,0,0,1,en,Garmin Connect
Still learning how to use effectively,4,0,0,0,1,en,Garmin Connect
"Unable at all to connect my Garmin Forerunner 235 with my Google Pixel phone. So frustrating as I can no longer use my forerunner for what I bought it for!! Have followed mutliple troubleshooting requests via email responses, website troubleshooting tips and app troubleshooting tips. I'm really at a dead end now and not sure what I should do. I might have to sell my garmin watch and get something else, which I don't want to do :(",1,0,1,0,0,en,Garmin Connect
Device won't connect,1,0,1,0,0,en,Garmin Connect
"Good app, easy, syncs quickly, no issues",5,0,0,0,1,en,Garmin Connect
Simple and just works,5,0,0,0,1,en,Garmin Connect
Loving it!,5,0,0,0,1,en,Garmin Connect
"This app, for my Vivofit HR, and combined with the My Fitness Tracker app is awesome. Every day I want to push myself more, hold myself accountable, and shoot to break my previous day's totals. The layout and interface is great.  Easy to use and a lot of help so far.",5,0,0,0,1,en,Garmin Connect
It seems to work fine for me,5,0,0,0,1,en,Garmin Connect
Stopped connecting really annoying,4,1,1,0,0,en,Garmin Connect
Seems to sync the Forerunner and Edge just fine,5,0,0,0,1,en,Garmin Connect
"Excellent experience, flawless connectivity with my Vivoactive 3.",5,0,0,0,1,en,Garmin Connect
It is very intuitive and easily to gauge my workouts. Whether it is running or cycling. It is my go to software for my workout..,5,0,0,0,1,en,Garmin Connect
Like the way it syncs with my old app.. My fitness..,5,0,0,0,1,en,Garmin Connect
Awesome and so informative . Wish there were more Badges available for the Star Wars watch.,5,0,0,0,1,en,Garmin Connect
Motivational,5,0,0,0,1,en,Garmin Connect
Was working great and flawless for me however all of a sudden anytime I try to view my activity the app crashes. * Update* since recent update app working flawless for me now.,5,14,1,0,0,en,Garmin Connect
Good app it works better the more advanced you'r watch is,5,0,0,0,1,en,Garmin Connect
I'm loving Garmin Connect. It is useful and it helps me check out all my details that I need with fitness. With the connection to strava makes it even more awesome!,5,0,0,0,1,en,Garmin Connect
I bought a Garmin 35 Forerunner and this app works perfectly with it for tracking all of my outdoor runs. The GPS tracking is pretty accurate and the app stores and shows you basically all the data that you would want to use to compare your runs and improve. TBH this app was so good I left a review and I've never done that before so that's saying something. Great app and great products (considering I got the low end watch I imagine the higher end watches provide even more accurate stats).,5,22,0,0,1,en,Garmin Connect
Useful information and well laid out.,5,0,0,0,1,en,Garmin Connect
"Outstanding, big upgrade from Fitbit",5,0,0,0,1,en,Garmin Connect
It's awesome,5,0,0,0,1,en,Garmin Connect
Had Garmin Connect over 3 years now and I would not swap it. Its brilliant.,5,0,0,0,1,en,Garmin Connect
Wonderful App...syncs up accurately!,5,0,0,0,1,en,Garmin Connect
My activities from My Fitness Pal don't sync into the Connect app. I'm having to enter my workouts manually.  My information such as my picture or personal stats/settings are saving some and not others. My screens look nothing like any of the screenshots or videos.,3,2,1,0,0,en,Garmin Connect
Excellant ..App,5,0,0,0,1,en,Garmin Connect
So tired of sync errors..,2,0,1,0,0,en,Garmin Connect
"Before their recent issues, the Garmin app would show you your history and how many miles you have used on the running gear. Neither one of those works anymore and, when you contact Garmin, you get no response. This device cost me a lot of money; am now regretting it. Shame on you, Garmin, shame on you !",1,2,1,0,0,en,Garmin Connect
This app helps me keep track of my workouts and also helps me keep track of my weight it's very useful for pacing myself to get ready for my races.,4,0,0,0,1,en,Garmin Connect
Really enjoying using the app. Easy to use and understand with lots of information. Colourful display. Quick link and sinc with Strava on mobile.,5,0,0,0,1,en,Garmin Connect
Same as other users. Get blank screen after clicking to either register or log in. The link Garmin point to does not lead to any information about the error when you copy it down into your browser on a  desktop. Completely frustrated. So poor given my Note 4 is stated as being completely compatible in their chart. Way to lose a good reputation,1,11,1,0,0,en,Garmin Connect
"Useless app, won't sync all",1,0,1,0,0,en,Garmin Connect
Latest update has resulted in not being able to sync watch to phone,1,1,1,0,0,en,Garmin Connect
"I've had my Garmin for at least 5 years and love it! It's a refurbished Vivo model. I've used for triathlon, marathon and half marathon training!! I switch watchbands frequently to add a little spice!!",5,0,0,0,1,en,Garmin Connect
"I've had garmen for 3 years now, and it is by far the best fitness app there is, its user friendly, and addictive",5,0,0,0,1,en,Garmin Connect
Great functions. Navigation for the app could be better. Don't like that I need to close and re-open the app to get back to main menu screens after traversing through certain functions.,3,0,0,1,0,en,Garmin Connect
Finally an app. that works. Great,5,0,0,0,1,en,Garmin Connect
The app is great. It provides me all the data I'm looking for within the intervals that make sense. I'm using the data to help get back into shape. The trends help me know what is working and what isn't. The only issue is periodically the device will get disconnected and I have to reload it. It i it happens every few months.,4,0,1,0,0,en,Garmin Connect
all info in one place syncs fast,5,0,0,0,1,en,Garmin Connect
Brilliant combination with forerunner and Edge. Everything is covered,5,0,0,0,1,en,Garmin Connect
"Self explanatory, easy to handle. Lots of functions, opportunities.",5,0,0,0,1,en,Garmin Connect
"Has stopped recording data. My watch is now just a watch, not why I purchased it at all. USELESS",1,2,1,0,0,en,Garmin Connect
Nice App,4,0,0,0,1,en,Garmin Connect
"Great app, really complete",5,0,0,0,1,en,Garmin Connect
I can't find any helpful advice anywhere and this seems to have occurred after the update. This is very disappointing. I just logged a workout and can't get my stats!! Get this fixed!!,1,0,1,0,0,en,Garmin Connect
"Works great, they're very responsive to doing updates, one of the best apps I use.",5,0,0,0,1,en,Garmin Connect
"Awesome app, simple to use and very accurate. It provides a lot of of analytics of your workouts, running, cycling, sleeping and walking",5,0,0,0,1,en,Garmin Connect
Gr8. Works well,5,0,0,0,1,en,Garmin Connect
Works very well with vivioactive3,4,0,0,0,1,en,Garmin Connect
Works 100%,5,0,0,0,1,en,Garmin Connect
Great App!!!,5,0,0,0,1,en,Garmin Connect
Constantly improving app. Works very well,5,0,0,0,1,en,Garmin Connect
Excellent app provides great info and stats,5,0,0,0,1,en,Garmin Connect
Just love it,5,0,0,0,1,en,Garmin Connect
Has everything I've looked for so far!,5,0,0,0,1,en,Garmin Connect
"Vivoactive HR had some sync issues before. After this update it just does not want to sync at all. Seems this one was a downgrade. Please help what must we do to rectify?still no fix , new update same problem.",2,1,1,0,0,en,Garmin Connect
"It's all I use, it just works and does the job",5,0,0,0,1,en,Garmin Connect
Intuitive navigation and easily readable graphics.,5,0,0,0,1,en,Garmin Connect
Love Garmin,4,0,0,0,1,en,Garmin Connect
Great app and would give more stars if the active minutes actually worked. I did a full body strength workout for 1 1/2 hour and still no recorded active minutes! It is irritating!,2,2,1,0,0,en,Garmin Connect
Just love. Easy to use and effective.,5,0,0,0,1,en,Garmin Connect
Just amazing! Love the new format!,5,0,0,0,1,en,Garmin Connect
ok,5,0,0,0,1,en,Garmin Connect
great watch,5,0,0,0,1,en,Garmin Connect
Used to be great but the latest UI is horrendous,2,0,0,1,0,en,Garmin Connect
"It's an easy app to use, useful to my needs.",4,0,0,0,1,en,Garmin Connect
"User friendly, joy to use. Love the coaching.",5,0,0,0,1,en,Garmin Connect
Super platform. Records metrics so accurate measurements to compete with yourself,5,0,0,0,1,en,Garmin Connect
Notifications don't work on Samsung A8 to fenix 5. Worked perfectly on my S7. Come on Garmin. Get it right,1,0,1,0,0,en,Garmin Connect
A serious athlete must have Garmin connect,5,0,0,0,1,en,Garmin Connect
"The app suits the f5x perfectly, complete data management and all-in.",5,0,0,0,1,en,Garmin Connect
Not sure what's happening new.update is crashing all the time,1,0,1,0,0,en,Garmin Connect
Very comprehensive and interactive.,5,0,0,0,1,en,Garmin Connect
Fantastic app. Really good for track your activities. Helps to improve your health performance. A good tool to stay fit.,5,0,0,0,1,en,Garmin Connect
"The cycling, walking and hiking activities that I've logged are on par with my Strava data using a second Garmin device.  The sleep data needs more details and the Floors climbed is a fail. I hope the fix those issues soon.  But cycling and hiking are great experience especially on my Vivoactive HR GPS.",4,1,1,0,0,en,Garmin Connect
"The watch is great but this app is not good enough. The pictures I take with my camera don't show up to select, it's super annoying. Just use the system picker, it's much simpler. It relies on internet for everything, so a lot os screens that should load fast take forever to load when I don't have wifi. The overall look and feel is very outdated making some of the features hard to find and use.",3,14,1,1,0,en,Garmin Connect
Much improved. Syncs every time.  Data is presented in an easy to understand format.,5,0,0,0,1,en,Garmin Connect
"Pretty good, but some things could be improved eg increase functionality to match the web / PC capability such as download gpx files (for people who do not have a PC); show temperature to one decimal place",4,0,0,1,0,en,Garmin Connect
"Latest update (4.49) made a mess. Just updated the app and synced my vivosport. What a mistake! Either the app or the watch have screwed up everything. No activities shown in the app, logs in the phone have been emptied too. Simply said, all data have vanished, since the first day of use of this watch. By the way, this is the third watch I have, as a replacement for previous buggy products. Gaming is first in class for GPS, but way too bad for sport bands and related SW. Will change brand.",1,18,1,0,0,en,Garmin Connect
Would like to hide golf as I do not play it. But overall very good,4,0,0,1,0,en,Garmin Connect
New user but enjoy the app so far.,5,0,0,0,1,en,Garmin Connect
helps me keep track of my activities and my calories. its handy that it is linked to myfitness pal aswell,4,0,0,0,1,en,Garmin Connect
last watch update is garbage it can't track me walking and stopping full of other bugs did you actually test the version 5.20 before the release? I don't think so,1,0,1,0,0,en,Garmin Connect
I am using huawei p30 pro and pair with garmin 945 music. This app drains battery and sometimes not easy to connect. Hope this app can sync better and efficient.,3,0,1,1,0,en,Garmin Connect
"So far it has everything I need to set and read the data from my smartwatch. The interface is very clear, the app run smoothly, and so does the synchronisation. Truly represents the quality of Garmin brand.",5,1,0,0,1,en,Garmin Connect
