data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
Excellent,5,0,0,0,1,fr,Samsung Health
"Application super jusqu'à que je puisse même plus rentrer sur l'appli, j'ai même plus accès à mes donnes de sommeil, important en ce moment en plus .. Très déçu ..",1,12,1,0,0,fr,Samsung Health
probablement l'application la plus utile. parfaite!,5,0,0,0,1,fr,Samsung Health
Elle bug souvent,3,0,1,0,0,fr,Samsung Health
Très bonne application,5,0,0,0,1,fr,Samsung Health
Bonjour le podomètre ne fonctionne pas correctement merci,2,0,1,0,0,fr,Samsung Health
Bien,3,0,0,0,1,fr,Samsung Health
bof,3,0,0,0,1,fr,Samsung Health
"Bien mais une étoile en moins parce qu'elle m'oblige à configurer la connexion en 2 temps avec envoi de SMS. Non mais franchement, c'est juste pour enregistrer mon nombre de pas, pas mon compte en banque !",4,1,0,1,0,fr,Samsung Health
lorsqu'on lance une activités avec le téléphone elle ne se lance pas sur la montre...,2,1,1,0,0,fr,Samsung Health
sympa mais les menus ne sont pas toujours clairs et simples.,4,0,0,0,1,fr,Samsung Health
👍,5,0,0,0,1,fr,Samsung Health
"Bonjour, je ne sais pas si il y a ce programme et que je suis tomber à côté.. Mais je voudrais savoir si vous mettez des programmes de fractionné ? Sinon j'adore cette application, très intuitive et pro",3,0,0,1,0,fr,Samsung Health
superrrrrrrrrr,5,0,0,0,1,fr,Samsung Health
"Bonne application, c'est vraiment dommage que l'on ne puisse plus gérer les amis (supprimer) depuis la grosse mise à jour.",5,0,0,1,0,fr,Samsung Health
Bien,3,0,0,0,1,fr,Samsung Health
Juste POUR voir SI je maintien le cap,5,0,0,0,1,fr,Samsung Health
Super,5,0,0,0,1,fr,Samsung Health
Je suis à fond pour avec l application,4,0,0,0,1,fr,Samsung Health
Super,5,0,0,0,1,fr,Samsung Health
Very useful. Sometimes complicated to navigate on.,4,0,0,1,0,fr,Samsung Health
L'audio n'est pas en français. Les distances sont totalement fausses,2,0,1,1,0,fr,Samsung Health
Very easy and good app to use,5,0,0,0,1,fr,Samsung Health
super et ludique en plus,5,0,0,0,1,fr,Samsung Health
"Bonne application mais samsung devrais surveiller les cheaters sur les  défis proposé parce que faire 170000 pas ,en a peine 12 heures tout ça pour  améliorer son classement. Je vois pas l'intérêt et surtout c'est vraiment  demotivant pour ceux qui le font sérieusement",4,5,0,1,0,fr,Samsung Health
Méga nul,1,0,0,0,1,fr,Samsung Health
Dommage que la gestion du nombre d'étages est disparu.,3,1,0,1,0,fr,Samsung Health
Ne fonctionne plus ...,1,0,1,0,0,fr,Samsung Health
Je n'arrive pas à désinstaller l'application il y a que l'option mise 1 jour,1,0,0,1,0,fr,Samsung Health
"Que du positif! Cette app est parfaite dans son intégralité! Je n'irai même pas songer à essayer une autre, je suis totalement satisfaite",5,0,0,0,1,fr,Samsung Health
Bien,5,0,0,0,1,fr,Samsung Health
trop excellent je conseil fortement,5,0,0,0,1,fr,Samsung Health
Problème de comptage des kilomètres ! C'est dommage car ce qui sont calculés par votre application ne sont pas réels et be permettent pas de se mettre des challenges !,1,0,1,0,0,fr,Samsung Health
c'est exceptionnelle,5,0,0,0,1,fr,Samsung Health
Super permet de suivre mon nombre de pas,5,0,0,0,1,fr,Samsung Health
Les nouvelles conditions ne sont pas acceptables. Je ne signerai pas et cherche une autre appli. Dommage...,2,1,0,1,0,fr,Samsung Health
Impossible d'ouvrir l'application depuis la dernière mise à jour Me demande de mettre à jour les paramètres et je ne vois pas où est le problème,1,0,1,0,0,fr,Samsung Health
Je ne peut plus ajouter de repas supplémentaires,1,0,1,0,0,fr,Samsung Health
Pas mal il m'aide à garder la force,5,0,0,0,1,fr,Samsung Health
"Parmi tous les bémols qui ont déjà été cités, on ne peut plus créer/supprimer des activités manuellement aussi facilement, c'est dommage.",2,0,0,1,0,fr,Samsung Health
"SUPER application pour le suivie d'activité sportives, cardiaque, du sommeil etc.. de nouvelles petites améliorations y sont apportées assez fréquemment. Combiné à une gear fit2 Pro c'est l'assitant PARFAIT au QUOTIDIEN. Pour ceux pèse leurs repas, il vous permettera de savoir vos quantités de protéines, glucides, lipides et crtnes vitamines A, C Mm mon app Muscu n'est pas aussi complete Mtn il ne manque plus qu'elle se synchronise directement à Strava (et autres) SANS passer par google fit 😁",5,0,0,1,0,fr,Samsung Health
Bonne voire très bonne application.,5,0,0,0,1,fr,Samsung Health
"Super application ! Le seul bémol, je parle moi... Il est dommage que l'on ne puisse l'adapter aux personnes à mobilité réduite (j'ai une spondylartrite ankylosante et se serait très sympa que l'on pense à ajouter des exercices adaptés ! Merci d'avance. Une petite idée pour les développeurs ?",4,0,0,1,0,fr,Samsung Health
"Application qui motive pour pratiquer un sport. Je marche en moyenne 1h/jour en plus ,je pratique la natation.",4,0,0,0,1,fr,Samsung Health
très satisfait,5,0,0,0,1,fr,Samsung Health
"Mon téléphone n'est pas rooté, pourtant depuis la dernière mise à jour l'application refuse de se lancer. j'ai un message disant que l'appareil est rooté :(",4,0,1,0,0,fr,Samsung Health
très satisfait,5,0,0,0,1,fr,Samsung Health
Application complet quand vous avez une montre connectée,4,0,0,0,1,fr,Samsung Health
J ai utilisé régulièrement cette application jusqu'à la mise à jour et la ce matin reprise pour moi l application n arrete pas de me dire que l entrainement a été interrompue malgré mes multiples tentatives l entrainement s interomp tout les kilomètres et il faut cliquer sur reprendre. J espère que le problème va disparaître rapidement,3,2,1,0,0,fr,Samsung Health
C'est un app qui aide bcp,4,0,0,0,1,fr,Samsung Health
C'est une très bonne application. Elle nous aide beaucoup à rester toujours actif.,5,0,0,0,1,fr,Samsung Health
Trop bien,5,0,0,0,1,fr,Samsung Health
Motivant,5,0,0,0,1,fr,Samsung Health
Je n'ai plus le dénivelé quand je cours ni le tracé. Si pas de retour de ces fonctionnalités je vais changer d appli...mise à jour ne corrigeant rien. Je change d appli....,1,0,1,0,0,fr,Samsung Health
Good,5,0,0,0,1,fr,Samsung Health
"L'application bug et comptabilise beaucoup trop de pas inexistant, je passe de 6 à 8000 pas en moyenne à 25 000.",1,0,1,0,0,fr,Samsung Health
"Pas mal du tout pour les calories et pour les pas. Pour les exercices c est pas encore ça car on peut pas faire une mixe d exercices en même temps (jumeler entraînement pompe abdo traction et gainage) avec un timing que l On rentre avant (1min gainage, X pompes (Pas en temps) , X tractions (Pas en temps) et lancer l'entrainement. Mais je suis sur que ça viendra Le partage lors des défi et super. Un chat inter ami peut aider à garder le cote objectif quotidien, comme un vrai objectif.",3,2,0,1,0,fr,Samsung Health
Déçu de la nouvelle version.. Avant la dernière MAJ je pouvais rentrer mes heures de sommeil rapidement grâce à une petite notification silencieuse bien pratique ! Maintenant plus rien il faut que j'ouvre l'application et que je les rentres manuellement donc oublie récurrent.. déçu,1,5,0,1,0,fr,Samsung Health
Super application rend bien service,5,0,0,0,1,fr,Samsung Health
bonne application,4,0,0,0,1,fr,Samsung Health
great,4,0,0,0,1,fr,Samsung Health
Depuis un mois je n'arrive plus à voir le km et les nombres de pas,2,0,1,0,0,fr,Samsung Health
"Les mises à jour installees automatiquement suppriment des fonctionnalités. Ainsi par exemple pour le suivi du poids, les moyennes ont disparues au profit de l affichage des seules variations ponctuelles. Ce qui est aberrant car une perte de poids n est jamais linéaire",1,2,0,1,0,fr,Samsung Health
Impossible de lancer l'application depuis mon Galaxy note 20 ultra..!? Dommage.,1,0,1,0,0,fr,Samsung Health
Très déçu de plus avoir la gestion poids qui était très utilise pourquoi l'avoir supprimé et à quand le retour ????,1,2,0,1,0,fr,Samsung Health
Pas satisfait de la Nouvelle application à revoir merci,2,0,0,0,1,fr,Samsung Health
top,4,0,0,0,1,fr,Samsung Health
Miellieur application,5,0,0,0,1,fr,Samsung Health
génial,5,0,0,0,1,fr,Samsung Health
Ne marche plus,1,0,1,0,0,fr,Samsung Health
cool,5,0,0,0,1,fr,Samsung Health
"depuis la dernière maj, plus moyen d avoir la fréquence cardiaque en graphique continu..",2,0,1,1,0,fr,Samsung Health
Elle est super comme applications mais pour les entraînements ça va pas trop ça plante souvent du coup j suis toujours obligé de regarder pendant mon sport si ça continue bien de decompter le temps. C'est relou.,3,0,1,0,0,fr,Samsung Health
"Audio voice during course is no longer working, no use now",1,0,1,0,0,fr,Samsung Health
"C'était une très bonne appli avant la mise à jour du 5.8.2020 version 6.11.0.061. Il n'y a plus la gestion du poids avec bilan des calories. C'était un plus, maintenant l'appli devient sans intérêt ressemblant à toutes les autres. A quand la prochaine maj ? Et la restitution de cette fonction ?",1,29,0,1,0,fr,Samsung Health
Parfait💎💎💎💎💎💎✅,5,0,0,0,1,fr,Samsung Health
"Dommage que sur la nouvelle version, il n'y a plus la moyenne du poids à la semaine et au mois.",1,1,0,1,0,fr,Samsung Health
Application non utilisable,1,0,0,0,1,fr,Samsung Health
"Était très pratique pour suivi activite et alimentation mais on nous annonce la fin de la gestion du poids. Furax, je ne mets pas à jour et je cherche une autre appli. Je mortaise c'e commentaire pratique pour ceux qui en aurai er ont besoin : il faut installer le widget sur certains appareils ( fait sur Huawei) pour que le comptage des pas se fasse en permanence.",1,28,0,1,0,fr,Samsung Health
cool,5,0,0,0,1,fr,Samsung Health
Tres bien,4,0,0,0,1,fr,Samsung Health
Application bien juste dommage que l'on ne peut pas modifier les exercices  de présent par défaut sur la montre gear s3,3,0,0,1,0,fr,Samsung Health
Bonne application,5,0,0,0,1,fr,Samsung Health
"Fonctionne bien, mais il manque la détection automatique de vélo :-/",4,2,0,1,0,fr,Samsung Health
"Je veux m'en débarrasser mais impossible, nul.",1,0,0,0,1,fr,Samsung Health
OK,5,0,0,0,1,fr,Samsung Health
"C'est une application génial très bien conçu ne changer rien, il manque  juste un bouton pour calculer ça pression artérielle ..",4,0,0,1,0,fr,Samsung Health
Au debut cette appli etait excellente mais depuis 2 jour je ne peux plus l ouvrir Elle me dit que mon tel est roote et que ce n'est pas securisé alors quil ne la jamais ete... Conclusion appli inutilisable,3,43,1,0,0,fr,Samsung Health
Je l'utilise tous les jours pour mon de port contidien,5,0,0,0,1,fr,Samsung Health
je m'en sert tout les jours. j'adore,4,0,0,0,1,fr,Samsung Health
Je suis déçue de la nouvelles version. J 'utilisais l 'ancienne depuis septembre 2016 . Maintenant je n 'ai plus les kms .j ai désactivé et remis mais toujours pareil !!,2,0,0,1,0,fr,Samsung Health
super,5,0,0,0,1,fr,Samsung Health
"Nul ! Je l'ai désinstallé ! Trop de données et informations demandées et en fin de compte ""rien !""",1,0,0,0,1,fr,Samsung Health
"Pratique mais données en kilomètres fausses Il m'annonce 7,4 km pour 20780 pas Le parcours en été refait avec un autre matériel il s'agissait de 11km 7",3,0,1,0,0,fr,Samsung Health
Mercie beaucoup pour cette logiciel,5,0,0,0,1,fr,Samsung Health
"Je n'ai plus le parcours qui s'affiche, avant on voyait le parcours courus en activant le GPS maintenant plus rien juste le temps, les km et et calories",3,0,0,1,0,fr,Samsung Health
Très bonne appli mais en ce qui concerne le suivi pour le sport et bien on le sort et il se met en pause automatique alors que il était bien en marche au moment où on le sort,2,0,1,0,0,fr,Samsung Health
Excellente application.,5,0,0,0,1,fr,Samsung Health
Dommage cette application ne fonctionne plus bien depuis les dernières mises à jour.,2,0,1,0,0,fr,Samsung Health
Application pourri et je pèse mes mots depuis les dernières mises à jour elle était tellement bien avant,1,0,0,0,1,fr,Samsung Health
"Application utile jusqu'à ce que la mise à jour enlève le compararif ""calories brûlées, calories ingérée""... 26/09/2020 : Compteur de calories ne marche plus.",1,11,0,1,0,fr,Samsung Health
pratique et gratuit,4,0,0,0,1,fr,Samsung Health
"J'ai un Galaxy note 5 reconditionné (NON ROOTÉ) et impossible d'utiliser l'application par ""appareil rooté"". Toutes mes données sont sur mon note 4 qui ne fonctionne plus, merci de faire des applications qui marchent sur tous vos appareils !",1,4,1,0,0,fr,Samsung Health
"Bonjour, J'ai changè de GSM ce week end. La version de l'App. sur le Samsung S7 me convenait parfaitement. Depuis que j'ai le S8...non... Hier mes pas n'ont pas été comptabilisés alors que j'ai beaucoup marché.... Ce matin app. bloquée 🤨🤔",1,7,1,0,0,fr,Samsung Health
J'adore le défi du mois....,5,0,0,0,1,fr,Samsung Health
Bonne appli,2,0,0,0,1,fr,Samsung Health
"Ne compte pas les pas sur la majorité de la journée, cette appli me dit 245 pour aujourd'hui alors que mon autre appli compte presque 10000 pas !!!!! Maj du 15avril , de pire en pire, maintenant l'application veut contrôler les appels et les messages ! Ils enlèvent régulièrement des fonctions sportives mais deviennent de + en + intrusifs dans le contrôle du téléphone !!!! Dire que j'ai racheté un Samsung pour cette appli ! Désinstallée ce matin après plusieurs années d'utilisation, byebye Samsun",1,0,0,1,0,fr,Samsung Health
"C'est une appli à faire pour soi ,sans viser les premières places car je pense qu'il y a beaucoup de tricheurs ( certains font les 200.000 pas en moins d'une journée) où est l'intérêt vu qu'il n'y a rien à gagner et de plus je n'accepte plus les défis pour cette même raison . Il faut le faire pour soi et juste se faire plaisir",4,5,0,0,1,fr,Samsung Health
De nouveau la liaison avec Strava et MyfitnessPal fonctionne bien. Du coup c'est parfait.,5,0,0,0,1,fr,Samsung Health
Superbe Samsung Health un bon companion pour la santé on général,4,1,0,0,1,fr,Samsung Health
"Avec mon s8 je n'avais aucun soucis l'application marchait très bien. Je suis passé au Huawei p20 pro j'ai voulu conserver cette appli car toutes mes données étaient enregistrées mais ça ne comptabilise pas les pas, ne me demandes pas non plus pour le sommeil... Je trouvais ça bien que je puisse m'en servir avec un Huawei mais finalement pas complète dommage..",3,35,0,0,1,fr,Samsung Health
Encore beaucoup trop de bugs !,2,0,1,0,0,fr,Samsung Health
Very good APPL,4,0,0,0,1,fr,Samsung Health
Très bonne application,5,0,0,0,1,fr,Samsung Health
J adore,5,0,0,0,1,fr,Samsung Health
Bien,4,0,0,0,1,fr,Samsung Health
Je ne veux pas modifier les paramètres pour compter le nombre de pas. Je désinstalle. Dommage je la trouvais très bien avant,1,0,0,1,0,fr,Samsung Health
impossible a supprimer,1,1,1,0,0,fr,Samsung Health
Depuis la mise à jour du 6 août 2020j ai perdu route mes données cardiaque et de plus avant sa m' indiquait heure par heure mes pulsion cardiaque maintenant sa m indique que les plus base et plus enlever de la journée et que quand on fait des effort n est plus indiquer mon rythme cardiaque au repos heure par heure comme avant vraiment très dessus de la nouvelle version,2,2,1,1,0,fr,Samsung Health
Depuis nouvelle maj nul ne fonctionne plus et plus de mesur de poids,1,0,1,0,0,fr,Samsung Health
👍😊,5,0,0,0,1,fr,Samsung Health
"Très intéressant pour moi , merci",4,0,0,0,1,fr,Samsung Health
très bonne application pour l'encouragement à la pratique du sport,5,0,0,0,1,fr,Samsung Health
Depuis la mise a jour l'application fait arreter mon tel sans arret...alors  quavant tout allait bien,2,2,1,0,0,fr,Samsung Health
Plus de calcul poids calorie ça va sûrement devenir payant de le futur,1,0,0,1,0,fr,Samsung Health
Cette appli est géniale. En revanche dans les défis partagés les utilisateurs trichent et sont à 200000 pas quelques heures après le démarrage du défis. Donc impossible de passer premier :( et d'obtenir les badges spéciaux...,3,1,1,0,0,fr,Samsung Health
Bonne appli il faut quand meme penser a ameliorer qq point comme le partage ou l'ajout d'un ami et la methode de le rechercher sur le repertoire des contact tel ou su internet. Les defits il faut penser leur donner plus d'attractivité et aussi penser a motiver les gens qui gagne par des badges ou autres,3,0,0,1,0,fr,Samsung Health
Cool,5,0,0,0,1,fr,Samsung Health
bien,5,0,0,0,1,fr,Samsung Health
Trop bien,5,0,0,0,1,fr,Samsung Health
"Il faut constamment réinitialisé le compte samsung, en saisissant le MDP que bien évidemment je n'ai pas sur moi, bref c'est fastidieux et peu pratique quand on est sur son smartphone.",2,1,1,0,0,fr,Samsung Health
"Super application mais dommage depuis sa mise à jour en août 2020, d'avoir enlevé les calories en trop ou perdues, qui étaient très utiles. Raison pour laquelle je ne met qu'une étoile. Je pense ne pas être là seule à le dire donc j'espère que le nécessaire sera fait pour que cette fonction soit a nouveau remise dans l'application.",1,66,0,1,0,fr,Samsung Health
"J'en suis très satisfait, le suivi est très précis. Merci et bonne continuation à toute l'équipe",5,0,0,0,1,fr,Samsung Health
"J'aime l'application, mais il n'est pas possible d'établir des quantités pour la nourriture en unités variables",4,1,0,1,0,fr,Samsung Health
Je n'ai plus accès à l'appli...,1,0,1,0,0,fr,Samsung Health
Cool,5,0,0,0,1,fr,Samsung Health
Dommage plus possible de contrôler les pulsations cardiaques je pense que je vais quitter,4,0,0,1,0,fr,Samsung Health
Pourquoi n 'ouvrire pas dans le j3 pro,4,0,1,0,0,fr,Samsung Health
C'est le meilleur appli que j'ai jamais eu il me pousse à dépasser mes  limite,5,0,0,0,1,fr,Samsung Health
indispensable au quotidien,5,0,0,0,1,fr,Samsung Health
J'aime beaucoup,5,0,0,0,1,fr,Samsung Health
"Santé et conditions physiques ,La meilleure application",5,0,0,0,1,fr,Samsung Health
Génial,5,0,0,0,1,fr,Samsung Health
"Sympathique, je l'aime beaucoup mais pourrait-on ajouter le fonction spinning ?",5,0,0,1,0,fr,Samsung Health
huuuuuuummmmmmm trop fan,5,0,0,0,1,fr,Samsung Health
Ne fonctionne pas sur pixel4 reste fixer sur connection a Samsung vraiment plate car il fonctionnait bien sur mon ancien cell,1,0,1,0,0,fr,Samsung Health
"A force de supprimer les fonctionnalités cette application ne sert plus à rien ! De plus, le marché de dupe des soit-disant synchro avec les montres et les évolutions promises lors de leurs sorties fleurent bon la tromperie. Je suis un Samsung fan déçu, ...très déçu.",1,4,0,1,0,fr,Samsung Health
Depuis la dernière mise a jour Samsung de cette nuit l application ne fonctionne plus on dirait que la mise de celle ci ne se fait pas...vraiment dommage .,1,2,1,0,0,fr,Samsung Health
les dėfis me font bouger d'avantage,5,0,0,0,1,fr,Samsung Health
Intéressant,5,0,0,0,1,fr,Samsung Health
Parfait,5,0,0,0,1,fr,Samsung Health
Good,4,0,0,0,1,fr,Samsung Health
Super application rien à dire,5,0,0,0,1,fr,Samsung Health
La gestion des repas/calories fonctionne bien et est intéressante. mais malheureusement la fonction de comptage de pas s arrête sans qu on sache pourquoi alors que j en bien besoin pour mesurer la dépense calorique. Vraiment dommage je désinstalle et je vais en chercher une autre,2,0,1,0,0,fr,Samsung Health
Très sympa j adore,5,0,0,0,1,fr,Samsung Health
"Très satisfait de l'application. Un irritant très mineur : si je marche 41 m. 59 s., il va comptabiliser 41 minutes pour la durée de la marche.",5,8,1,0,0,fr,Samsung Health
Très très bien.,5,0,0,0,1,fr,Samsung Health
"Application complète. objectif sportifs, objectif perte de poids, .....",5,0,0,0,1,fr,Samsung Health
Pourquoi vouloir avoir acces a mes contacts pour compter mes pas????,1,0,0,1,0,fr,Samsung Health
"Très intéressant mais manque le bouton pause pour faire plusieurs  entraînements à la fois, et manque de variété de produit québécois pour la  nourriture, un bouton ""assaisonnement"" rapide d'ajout serait aussi pas mal!",4,0,0,1,0,fr,Samsung Health
Simple,5,0,0,0,1,fr,Samsung Health
où est passé l'historique de mes données? Je n'ai que les 30 derniers jours!!! c'est inadmissible!!!,1,1,0,1,0,fr,Samsung Health
It was really good until they removed oxymeter from it.,2,0,0,1,0,fr,Samsung Health
"Impossible de créer ses propres programmes de courses à pied personnalisées. Choix de sport limité sur une galaxy watch (pas de tennis, pourtant présent dans l'application)",1,0,0,1,0,fr,Samsung Health
application géniale qui devient inutile suite à une MaJ qui enlève le suivi calorique dommage l application et la montre perdent leur principale utilisation,1,0,0,1,0,fr,Samsung Health
tro bien,5,0,0,0,1,fr,Samsung Health
Bonne appli pour garder un oeuil sur sa santé.,4,0,0,0,1,fr,Samsung Health
"C'était cool, jusqu'à ce que l'application ne démarre plus et que je perde  tout mon historique 😣",4,0,1,0,0,fr,Samsung Health
Super,5,0,0,0,1,fr,Samsung Health
Satisfait par l'application elle même ... Mais devenue trop gourmande en énergie en tâche de fond. Je désinstalle avec regret,5,0,0,1,0,fr,Samsung Health
J'aimais beaucoup cette application jusqu'à sa dernière mise à jour qui devient intrusive et demande à accéder à des données personnelles non nécessaires. J'en trouverai donc une autre mais suis déçue !,1,29,0,1,0,fr,Samsung Health
top... parfaite pour maîtriser son alimentation. un outils utile et efficace au quotidien.,5,1,0,0,1,fr,Samsung Health
Fortement déçu l application n est plus lisible sans avoir à l ouvrir,1,0,1,0,0,fr,Samsung Health
Bonjour. comment supprimer cette application? je n'en ai pas l'utilité et me prend de la place sur mon tel merci pour la réponse,1,0,0,1,0,fr,Samsung Health
"Trop intrussif depuis la dernière maj, je change",1,0,0,0,1,fr,Samsung Health
très bien merci,5,0,0,0,1,fr,Samsung Health
Je n'arrive pas du tous a installer l'appli sur mon téléphone (afin de synchroniser avec ma montre) tous le début fonctionne mais des que je dois me connecter a mon compte Samsung ça recherche en continu mais rien de fonctionne.... comment faire ? Les mises a jours sont faites ...,1,6,1,0,0,fr,Samsung Health
Déçu je n ai plus le capteur cardiaque,2,0,1,0,0,fr,Samsung Health
Très bonne applique,5,0,0,0,1,fr,Samsung Health
Depuis 3 jours les pas reste a zéro ils ne sont plus comptabilisés.. très déçu 😞 merci de faire une nouvelle mise a jour,4,0,1,0,0,fr,Samsung Health
bien application,5,0,0,0,1,fr,Samsung Health
Super,5,0,0,0,1,fr,Samsung Health
Ok,5,0,0,0,1,fr,Samsung Health
Très bien,5,0,0,0,1,fr,Samsung Health
Super et simple..bravo,5,0,0,0,1,fr,Samsung Health
"Je ne peux plus l'utiliser depuis quelques mises à jour à cause de la nouvelle politique..  Ayant rooter mon portable une fois, y a un compteur qui s'est mis en place de manière définitive. Mais depuis je suis repassé sur un système d'exploitation propre et surtout officiel à samsung. Malgré cela un message me dit que mon Galaxy est toujours compromis. Résultat encore une application samsung sur j'utilisais qui se retrouve sur la touche. Comme knox.   Petit a petit mon Galaxy S6 se retrouve bridé juste parce que j'ai essayé le root une fois. Merci samsung, vous venez de perdre un utilisateur et probablement d'autre personne que j'aurais convaincue a ne pas vous soutenir.",5,54,1,0,0,fr,Samsung Health
Vraiment une bonne appli santé,4,0,0,0,1,fr,Samsung Health
Impossible à desintaller,1,0,0,1,0,fr,Samsung Health
Ça marche,3,0,0,0,1,fr,Samsung Health
"Cette Version 6 est de prime abord un peu déroutante au début. Après plusieurs semaines on s'y fait. Bien sûr elle n'est pas encore parfaite, mais elle est sur le bon chemin. Encore un effort et elle sera au top.",4,21,0,0,1,fr,Samsung Health
"Depuis quelques jours j'ai changé de téléphone, je n'arriveplus a me connecter. Après avoir rentré l'identification et le mot de passe, elle charge pendant plus de 30 min avant de se refermer. Et quand je la réouvre, elle me demande de me reconnecter !!!!! 🤔🤔🤔🙄🙄🙄",1,0,1,0,0,fr,Samsung Health
Elle m'a dure à distance que j'ai parcouru très bien,5,0,0,0,1,fr,Samsung Health
Elle ne fonctionne plus,1,0,1,0,0,fr,Samsung Health
"Depuis dernière mise à jour, ne compte plus rien du tout... Inutile",1,0,1,0,0,fr,Samsung Health
application utile qui permet de gérer la vie quotidienne,4,24,0,0,1,fr,Samsung Health
"Une appli qui demande des choses facultatives OBLIGATOIRES lors de la configuration. Dès le moment où les choses sont obligées, elles ne sont plus FACULTATIVES!!! N'IMPORTE QUOI Désinstallé aussi sec !!!!!!!!!!!",1,0,0,1,0,fr,Samsung Health
"Super appli, motivante avec montre connectée. Donner des idées de menus pour manger équilibré serait un plus.",5,1,0,1,0,fr,Samsung Health
Parfait,5,0,0,0,1,fr,Samsung Health
Erreur sur les calories comment gérer cela,5,0,1,0,0,fr,Samsung Health
Cool,5,0,0,0,1,fr,Samsung Health
Ça marchait très bien.... jusqu'à la dernière mise à jour ! Impossible de me connecter ! Faut vous réveiller les développeurs applis de Samsung 😠😠😠,1,2,1,0,0,fr,Samsung Health
"Impossible de se connecter, même avec des comptes et mdp corrects. L'application lance la page de connexion indéfiniment quand on essaye de se connecter.",1,2,1,0,0,fr,Samsung Health
top,5,0,0,0,1,fr,Samsung Health
"L'application était simple et assez complète auparavant, mais au fur et à mesure des nouvelles mises à jour des fonctionnalités utiles sont enlevées. J'ai donc téléchargé une version antérieure (6.10.5.031) trouvée sur le web pour l'installer et désactivé les mises à jour automatiques. Je peux ainsi utiliser les anciennes fonctions à nouveau, cette version étant ma préférée.",1,74,0,1,0,fr,Samsung Health
Health,5,0,0,0,1,fr,Samsung Health
"Cette application est un bon moyen de se motiver à bouger, chacun à son rythme mais sûrement et quotidiennement. Par contre l'adequation.entre le.nombre de calorie ingurgitée et le poids perdu n'est pas compréhensible.",4,0,0,1,0,fr,Samsung Health
Tres bonne application,5,0,0,0,1,fr,Samsung Health
Rassurant,3,0,0,0,1,fr,Samsung Health
Manque de précision par rapport à ma montre,3,0,0,1,0,fr,Samsung Health
Excelente app ppir évaluer les distances que je parcoure chaque jour.,5,0,0,0,1,fr,Samsung Health
"L application bugg depuis la MaJ Depuis la maj de fin janvier impossible de faire fonctionner l application, complètement inutilisable",1,0,1,0,0,fr,Samsung Health
Bien,4,0,0,0,1,fr,Samsung Health
Bien,4,0,0,0,1,fr,Samsung Health
Il manque un lecteur de code barre qui simplifierait la saisie alimentaires. Les nutriments ne sont pas systématiquement pris en compte ce qui fait que le bilan nutritionnel faux l'analyse bilan gestion de poids ne correspond pas et donne des indications qui mène direct à l'anorexie . Les bilans indiquent une surconsommation de calories mais je suis en dessous des calories consommées par rapport à mon objectif poids alors que je maigris et que je suis sous mon poids objectif!!.,3,0,0,1,0,fr,Samsung Health
Elle ne me porte pas la vérité de l'activité que je mène .,1,0,1,0,0,fr,Samsung Health
elle me pousse à faire du sport,4,0,0,0,1,fr,Samsung Health
mortel,5,0,0,0,1,fr,Samsung Health
Comment je peux avoir la version précédente!??je regrette bien d'avoir installer cette version!!,1,1,0,0,1,fr,Samsung Health
applicatin tellement utile,5,0,0,0,1,fr,Samsung Health
Ne fonctionne plus sur Samsung A40...,1,0,1,0,0,fr,Samsung Health
"Super appli, juste dommage qu'elle ne se synchronise pas avec google fit sans installer une appli payante.",4,0,0,1,0,fr,Samsung Health
Bonne appli et très complète,5,0,0,0,1,fr,Samsung Health
"Pour utiliser la montre, je dois maintenant OBLIGATOIREMENT accepter la validation en 2 étapes qui... 1. Exige mon numéro de téléphone. 😡😡😡😡 Si quelqu'un peut piger les conditions générales et m'expliquer ce qu'ilsvont en faire 🥱🤔, je veux bien. Prémices de harcèlements téléphoniques et publicitaires ? 2. Et va en plus communiquer mon téléphone à mes amis pour qu'ils me trouvent !? 😡😡😡😡😡 Je suis assez grand pour faire ça tout seul, je suis pas débile à ce point. --- C'est MALHONNÊTE!",1,2,0,1,0,fr,Samsung Health
Bien,5,0,0,0,1,fr,Samsung Health
"Application qui propose beaucoup de choses, notamment les défis mensuels, qui poussent à conserver une activité régulière tous les jours !",5,0,0,0,1,fr,Samsung Health
Il mets avec 1 jour de retard??? Le 25/02 à 16h aucun pas???? Pas juste,1,0,1,0,0,fr,Samsung Health
"Pour cette semaine, la récapitulation hebdomadaire ne mentionne rien sur le nombre de pas! Quand je cours les pas ne sont pas comptés Merci de corriger rapidement",2,0,1,0,0,fr,Samsung Health
Jm,5,0,0,0,1,fr,Samsung Health
"Ça commence à devenir chiant ,mise à jour et que fait jamais mise à jour. Si ça continue je de'sinstalle.",2,1,1,0,0,fr,Samsung Health
Quand je veu cree sa ne marche pas donc j aime pas 👎,1,0,1,0,0,fr,Samsung Health
super,5,0,0,0,1,fr,Samsung Health
j'aime bien ce systeme si meme si sa reste pas tro preci dans les pas et sa me motive un peu plus dan le spor mer ci leqipe,4,0,0,0,1,fr,Samsung Health
"Bonjour depuis 2 jour jai un problème de connexion avec votre appli j'ai installé, desinstalle réinstallé rien ne fonctionne je sais plus quoi faire merci si vous pouvez m'aider.",1,0,1,0,0,fr,Samsung Health
