data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
It isn't working,1,0,1,0,0,en,Huawei Health
"App looks good but the settings don't take effect immediately, setting profile specific information",5,0,0,1,0,en,Huawei Health
Editing this review for the third time. We went from 5 stars to 3 to 2. Next time I guess I'll just abandon it. I don't even understand. The app was so great at the beginning. It got worse with every update.,2,12,0,0,1,en,Huawei Health
I cannot connect to my Honor Band 4.,1,0,1,0,0,en,Huawei Health
"I am not able to open the app. It says download Huawei mobile services app. But even after downloading the said app, this app doesnt open. Please help",1,1,1,0,0,en,Huawei Health
"So many watch faces to choose, but none of them are digital WITH seconds counter. Even the simplest design would be sufficient. Otherwise works well, not intrusive and overall nice app.",3,0,0,1,0,en,Huawei Health
Can someone check if this is even an app? Shame on Huawei for unloading the junk on buyers!!!,1,0,0,0,1,en,Huawei Health
"Music player option is disappeared, when restart its again shown in list. After one hour again disappered. Pls adjust bug in upcoming update.Totally its good band.",3,0,1,0,0,en,Huawei Health
Need the option to seperate steps counter sources. Now it just adds up phone and watch's total steps. Makes it confusing.,2,0,1,0,0,en,Huawei Health
"Love the watch GT2 but really unfortunate that the app keeps crashing, then have to uninstall and reinstall every few days. Can you please fix the app to be stable on Google 6 pro.",3,0,1,0,0,en,Huawei Health
whatsaap not noticfction show,1,0,0,1,0,en,Huawei Health
"Does what it should. Though the watch have store is now showing faces that can be paid for...... Only problem you can not buy them. From a bit of googling, it would seem that you have to have a Huawei phone. Make it available to all. Link to Google pay preferably.",3,10,0,1,0,en,Huawei Health
"I do like this with my pro band 3, even tracked walks. But you can't edit walks after. I forgot to turn it off once back at car sk now data wrong and can't remove the end. Feature would be a great addition",3,0,1,1,0,en,Huawei Health
OK,4,0,0,0,1,en,Huawei Health
"Easy to use, effective.",4,0,0,0,1,en,Huawei Health
Not bad..,4,0,0,0,1,en,Huawei Health
Turns exercise into a pleasure,5,0,0,0,1,en,Huawei Health
I can't open the APP after The update....,1,1,1,0,0,en,Huawei Health
Very nice and useful app,5,0,0,0,1,en,Huawei Health
Problem in gathering new watch faces and not connecting to strava,1,0,1,0,0,en,Huawei Health
Watch face option is not loading... It stuck always.,2,0,1,0,0,en,Huawei Health
Nosy intrusive,1,0,0,0,1,en,Huawei Health
very complicated and harf to use,2,1,0,0,1,en,Huawei Health
Please enable auto pause of tracking the exercise while stopping in between an exercise and start tracking automatically once the exercise is resumed.,3,0,0,1,0,en,Huawei Health
I am travelling in a bus with my Honor band 4 on. The steps count for the watch are good but in the app the step count is increasing at a higjer speed than the bus would be moving. Give me a reason to change that rating!,3,0,1,0,0,en,Huawei Health
"Please, do not advertise this app or Watch GT as fitness app. I am currentlt running following your training plan. Today was the first interval training. So, how did you think about notifying runner? I have watch GT, earbuds and phone and there is no broadcast when to start higher tempo, when lower tempo! There should be vibration on watch or audio broadcast. I was forced to calculate myself which is a shame. If I knew, I would buy real fitness watch.",1,9,0,1,0,en,Huawei Health
f. ftv gv,3,0,0,0,1,en,Huawei Health
When I am going to connect my honor band 5. Huawei Health app shows could not update device list.Check your network connection and try again.Please fix it because I am not able to connect my honor band 5.This is very bad from Huawei. I think this problem will be fixed as soon as possible.It does not show the name of Honor bamd 5 in the list,1,25,1,0,0,en,Huawei Health
Got a new honor band for Christmas connected fine Christmas day disconnected boxing day and now I can't reconnect,1,0,1,0,0,en,Huawei Health
"So, google ban this app??",1,0,0,0,1,en,Huawei Health
Helps me exercise as diabetic,5,0,0,0,1,en,Huawei Health
GPS always loss when my lockscreen on... So poor...,1,0,1,0,0,en,Huawei Health
"Not connecting, and not working...",1,0,1,0,0,en,Huawei Health
Very bad app .. i want to give this app negative star.,1,0,0,0,1,en,Huawei Health
Does not sync all categories,1,1,1,0,0,en,Huawei Health
Not Opening the Watch Faces Section,2,0,1,0,0,en,Huawei Health
"Best app from Huawei Care,🙏👍👍👍",5,0,0,0,1,en,Huawei Health
honor band 6,5,0,0,0,1,en,Huawei Health
good app.,5,0,0,0,1,en,Huawei Health
The best app,5,0,0,0,1,en,Huawei Health
Helpful detailed exercise info,5,0,0,0,1,en,Huawei Health
"I was using the app on my galaxy s8+, working fine. Now switched tk galaxy s20+, the app doesn't have a signIn and signUp page. How to sync previous data?",1,0,1,0,0,en,Huawei Health
Great to keep track of everything's,5,0,0,0,1,en,Huawei Health
"With the update its impossible to acess health without making an account and giving them acess to your call settings. Are use right of banning you huawei ? Im a buyer from your company, have the phone and the wrist band, but im seriously not buying anymore becouse of this policy of you.",1,0,0,1,0,en,Huawei Health
请提供语言切换选项，在英文环境下无法使用公交卡等选项,4,0,0,1,0,en,Huawei Health
"Thanks for updating huawei health app,now it is showing watch faces to be downloaded but please add more good watch faces like in amaze fit and samsung gear watches. Why only 3 watch faces?pl add more Plz provide elevation data also,no climbing data visible in mobile app,plz upgrade",5,0,0,1,0,en,Huawei Health
Watch update not verifying.,1,0,1,0,0,en,Huawei Health
Gut,4,0,0,0,1,en,Huawei Health
Security issues,1,0,0,0,1,en,Huawei Health
Keeps force closing. I now can't access the app.,1,0,1,0,0,en,Huawei Health
"Way too many problems with this app, you would seriously need to review it, just use the feedbacks from here that's it...",1,0,0,0,1,en,Huawei Health
I used this app for cycling. But the GPS is way off. The map shows me i crossed sea & jungle to reach my destination. Please fix the GPS accuracy & mapping issue .. i test this many times but the inaccuracies is just too much. Pls fix.,1,6,1,0,0,en,Huawei Health
I am only going to rate this app one now because it stopped tracking my sleep,1,0,1,0,0,en,Huawei Health
Adding weight manauly after the update has become a hassle. I simply could not add my weight manually.,1,0,1,0,0,en,Huawei Health
Unable to pair watch as the device list is not updating. Please fix,1,0,1,0,0,en,Huawei Health
"It would be good, but two things make it not worth more than 2 stars: lack of export of the recorded data and really basic, almost unusable map view.",2,0,0,1,0,en,Huawei Health
"This app is good, but is not counting my sleeping why please help me out.",1,0,1,0,0,en,Huawei Health
Unable to reset password. Sup wants me to input details of a phone I had in 2010. Maybe I'm different but I don't have any info on that device except the name,1,0,1,0,0,en,Huawei Health
Good app it's mostly used for fitness band help,5,0,0,0,1,en,Huawei Health
EVEN THOUGH honor band 5 released they give update to honour band 4 too SUPERBBBBBBBB APP really honor App is good,5,0,0,0,1,en,Huawei Health
Stopped giving text/calls notifications after the last 3 updates. App closes every time I try to set an alarm.,2,0,1,0,0,en,Huawei Health
Not able to login,1,1,0,0,1,en,Huawei Health
"Horrible app, having a lot of bugs with installing it and using it. Restarted my phone once, now I can not use it awful app.",1,1,1,0,0,en,Huawei Health
only connects with Huawei smart-watches and bands..... not my moto 360 gen2.....pointless app,1,0,1,0,0,en,Huawei Health
Iove it easy to use,5,0,0,0,1,en,Huawei Health
"Such a bizarre service provided by Huawei. I am unable to start my activity tracker Honor band 5i as it requires Huawei health app which showing error. It requires Huawei Mobile Service (4.0.0) (which is not available on play store). Such a terrible service, I can't even start my activity tracker without an app. Terribly disappointed. I will not recommend anyone to use any equipment or service provided by Huawei.",1,64,1,1,0,en,Huawei Health
HUAWEI SMART WATCH NOT OPEN THE FRAME NOT WORKING.,1,0,1,0,0,en,Huawei Health
"Why is this app no longer updating via Google Play? It seems shady to be honest. After the last update which was not via the play store, my honor 5 keeps disconnecting and doesn't automatically reconnect unless I open the app; this is ridiculous and not acceptable! Please fix it and bring back the updates to Google Play!",1,6,1,1,0,en,Huawei Health
Nicely work with Huawei wearable,5,0,0,0,1,en,Huawei Health
App has not been updated since July 2020. My huawei watch fit takes around half an hour to load data to my cellphone. Firmware is up to date on my watch BUT my phone cannot enable continuos spo2 because this app is outdated. Please give maintenance to Huawei Health app!,2,2,1,0,0,en,Huawei Health
"The app is of no use after recent update, it is forcing me to install addtional app",1,0,0,1,0,en,Huawei Health
"When I first got the GT watch I could control music fine. One update later it required me to have this app open to control music (why?). Two updates later the app keeps closing randomly and I have keep re-opening the app. So frustrating. There's no need, it's just basic Bluetooth controls.",2,3,1,0,0,en,Huawei Health
Awesome app for monitoring our exercises...,5,0,0,0,1,en,Huawei Health
Not support sync with Strava,1,1,0,1,0,en,Huawei Health
Poor app not working,1,0,1,0,0,en,Huawei Health
Great and accurate,5,0,0,0,1,en,Huawei Health
Login mandatory?? Seriously??,1,1,0,1,0,en,Huawei Health
Keep on asking for new version which is not available in Google apps store.,1,0,0,1,0,en,Huawei Health
"If once the app is disconnected with band and reconnected again, the notification aren't pop up in band.For that I have to turn OFF and turn ON the notification access for ""Huawei health app"". Before the bed i turn on the health app and I slept,but In midnight the band was disconnected automatically with the Huawei Health apps.Please clear those issue in next Otherwise the band is completely awesome.",3,0,1,0,0,en,Huawei Health
Great app for running,5,0,0,0,1,en,Huawei Health
"I have been using this app for more than 1 year. The only health app I use (eventhough I'm not using Huawei phone). So far it have been working very well with all the activities/workouts that I have been doing. The app also synchronize well with the wearable devices (in my case, they are GT2e, Honor Band 3&4).",5,1,0,0,1,en,Huawei Health
It doesn't want to open 🙄🙄🙄,1,0,1,0,0,en,Huawei Health
Crash everyday have to reinstall every day. i regret of buying Honor magic watch2 as this app is the only interface with watch. Asks for huawei id which is not compatible in other Brand mobile. Do create a dedicated app only for the watch not clubing into huawei id or allow to create it. Worst app.,1,1,1,1,0,en,Huawei Health
"I today purchased the Honor band 4. And there is a problem that i faced and that need to be fixed asap. I could reject and silent the phone call at first try. But after few hours I neither couldn't reject or silent the call.. please fix this.  Everything else is working perfect, there is a small miscounting in steps. otherthan that everything is fine A disappointment customer Thank you",3,0,1,0,0,en,Huawei Health
Keep crashing,1,0,1,0,0,en,Huawei Health
Please place an option to upload external or third party watch faces.,4,0,0,1,0,en,Huawei Health
I like this app so much,5,0,0,0,1,en,Huawei Health
HELP I have a problem everytime I try to download the dynamic tracking to my samsung Note 8 it stops responding andy mobile just hangs Somebody help me and tell me how to solve this problem please,3,0,1,0,0,en,Huawei Health
Very difficult of open once u reinstall,1,0,1,0,0,en,Huawei Health
Use to be so good but now it doesn't count my steps properly. Went for an hour walk then a run for 10 minutes and it counted 1000 steps.,1,0,1,0,0,en,Huawei Health
😁,5,0,0,0,1,en,Huawei Health
Worked fine until I got a pixel 6. I'm assuming it's no longer supported by Google? My Huawei Watch 2 won't connect to my new phone.,1,1,1,0,0,en,Huawei Health
"Was doing fine until January 1st 2020, now as countless other users are saying the sleep data isn't syncing... Sort it out please or will be returning device for a full refund",3,2,1,0,0,en,Huawei Health
Since running the update on 1st May 2020 the app has stopped recording the Time whilst exercising.,1,0,1,0,0,en,Huawei Health
"Overall it works very well, I liked more when the heart line were in colors intervals. Also I would like to have a function in the app and in the watch to find the phone or the watch, it wold be very useful.",4,0,0,1,0,en,Huawei Health
"I can't even full control my honor band 5, shame on honor and huawei, I loved this brand before but after this experience I will not recommend it to my friends, at least make your app open source so we can tweak our needs!",1,0,0,1,0,en,Huawei Health
Informative. Nice to bring along during workout,5,0,0,0,1,en,Huawei Health
I've just bought a honor 5 watch and can't even use it because the software doesn't work when you download it in your phone! It's a joke. Says you need to download more huawei apps and you download them and the apps still don't work. Can't use the honor band without the app so of course I'm fuming. Would advise anyone to read reviews before buying an honor band,1,0,1,0,0,en,Huawei Health
It's a great app. But it could still do more,4,0,0,0,1,en,Huawei Health
"Good application, covers everything. 👍",5,0,0,0,1,en,Huawei Health
Best health and outdoor manager,5,0,0,0,1,en,Huawei Health
It's great,5,0,0,0,1,en,Huawei Health
"The step count is inaccurate. Please fix. Make it more sensitive to movement, because if I don't strap it to my leg or  arm the step count is too low...",3,0,1,0,0,en,Huawei Health
useless wont pair Samsung s9 with huawei gt2e even after installing huawei core services apk. total waste of money,1,2,1,0,0,en,Huawei Health
Terrible. Won't scan or add my Huawei Watch GT2e.,1,1,1,0,0,en,Huawei Health
Health,5,0,0,0,1,en,Huawei Health
So amazing I'm using it with Huawei band 6 so amazing,5,0,0,0,1,en,Huawei Health
Nice app for fitness,5,0,0,0,1,en,Huawei Health
Great app for me as a cyclist,5,0,0,0,1,en,Huawei Health
it takes too much time to connect to device and some times it does not  connect to device only please fix this,2,0,1,0,0,en,Huawei Health
How to download HMS core in india? it is not available on playstore,3,0,1,0,0,en,Huawei Health
Works well,4,0,0,0,1,en,Huawei Health
App doesn't seem to work on my Samsung s20???,1,0,1,0,0,en,Huawei Health
I have a problem with honor band 5-33F the new update doesn't support it,2,1,1,0,0,en,Huawei Health
So now to use this app I'll have to download huawei app gallery first then HMS then only i can use this app. So now my concern is is why huawei wants me to do all these activities? Did I make mistake to choose honor band? If the app was running perfectly without these download why Huawei made this compulsory? Should i get some other band now? Is this means if i don't use Huawei mobile then i can't use any other product of Huawei?,1,0,0,1,0,en,Huawei Health
"I'm using Honor band 5. It would have been great if an option was made available in band to turn bluetooth on and off. This way battery standby can be extended. Huawei team, please try to add this option. App-wise it's good",4,1,0,1,0,en,Huawei Health
"My Huawei Band 6 disconnects from the app whenever I update the app from the in-app update option which directs me to a website to download an apk. When I am done, the band disconnects again and again",3,8,1,0,0,en,Huawei Health
It works great with huawei phones,5,0,0,0,1,en,Huawei Health
I am not able to use the Watch face store as it is not available.. when will hawei provide this feature in India.. kindly update this feature in India.. a smart watch gets useless because of limited watch faces..,3,0,0,1,0,en,Huawei Health
"I am getting so irritated. Somedays my band and the app count almost exactly the same steps and other days they are over 1000 steps difference?? This is because the band and the phone are both counting. If I leave my phone at home it's somewhat accurate, but if i take my phone anywhere, completely inaccurate. What's the point if the app doesn't actually keep an accurate record? Should I just use pen and paper to record my results from my band? This is a joke.",1,2,1,0,0,en,Huawei Health
Great workout statistics and running commentary.,5,0,0,0,1,en,Huawei Health
Shahs,5,0,0,0,1,en,Huawei Health
Watch 2 has disappeared so Try sleep has vanished!!!,1,2,0,1,0,en,Huawei Health
Unable to connect my honour band 5,2,0,1,0,0,en,Huawei Health
Has stopped working on all Android 10 and above devices.,1,1,1,0,0,en,Huawei Health
Enjoy riding with Huawei Health app,5,0,0,0,1,en,Huawei Health
Older versions is better...,3,0,0,0,1,en,Huawei Health
"Love the GT 2 watch. Hate the app. I bought this watch hoping that all the info such as heart rate, steps, sleep etc would sync with Google fit. But only steps sync. I'm not sure why Huawei.. with so much R&D cash . Can't write a proper app! Crazy.. if the app gets better then I'll raise the star! Update: lowered star. Workout activities do not get synced to Google fit! Useless app! Update 2: latest version removes Google Fit integration!",1,15,1,0,0,en,Huawei Health
It just stopped working one fine day and asking for another Mobile services app to be downloaded and create a cloud account. Why would I do that? The worst ever product planning. The band is just useless now.,1,2,0,1,0,en,Huawei Health
Had a Recent update from magic watch 2 . Now the health app doesn't allow to access or even load watch faces.. its rediculous.. i am using honor as my device as well.,1,0,1,0,0,en,Huawei Health
It used to good but now it does not work. It adds your daily fitness goals a whole total and does not give you a total of the day,1,0,1,0,0,en,Huawei Health
Sleep tracker not working since last year. Still not working its August 2020 now🤔 march 2022why won't gt2e watch pair with app.used be so go aswell,1,0,1,0,0,en,Huawei Health
Its ok. But has a lot of things that didn't work. I can't to use any faces for example.,4,0,1,0,0,en,Huawei Health
Great with the watch gt2e,5,0,0,0,1,en,Huawei Health
"Recently updated this app and now you can't change the watch faces, not happy Sort this out Huawei not acceptable.",1,0,1,0,0,en,Huawei Health
Improved,4,0,0,0,1,en,Huawei Health
The update screwed it. Measuring incorrect distance now,1,0,1,0,0,en,Huawei Health
"It's fine for months. But just recenty after update I can't access the watch faces. It says ""Unable to connect to server. Please try again later."" Weeks now still stuck into the same page.",3,2,1,0,0,en,Huawei Health
awesome,4,0,0,0,1,en,Huawei Health
"The watch connects perfectly with samsung phones, but I keeps disconnecting from Xaomi phones. How can I fix this.",3,0,1,0,0,en,Huawei Health
"Cannot edit notifications - either always on top or the app is not working Cannot change language on my Honor Band 5 - so I cannot use it (no HU support; no EN default language) Cannot edit regions, so 0 functions can be used No reply from Customer Care..",2,0,1,1,0,en,Huawei Health
I cant find my honor band4 running edition in ur list and cant pair with the older version of the app plzz fix the bug asap,1,0,1,0,0,en,Huawei Health
"Very limited Faces available for Huawei Band 4, Expecting more Faces and Features for all devices.",2,0,0,1,0,en,Huawei Health
"I absolutely love this device, its functions suit my lifestyle perfectly and a real bargain for the price",5,0,0,0,1,en,Huawei Health
Crashed straight away,1,0,1,0,0,en,Huawei Health
Not working. Need recent huawei service. How to get?,1,0,0,1,0,en,Huawei Health
good👍,5,0,0,0,1,en,Huawei Health
Last update keeps crashing every time I open the app...,1,1,1,0,0,en,Huawei Health
This apps can't open in Redmi note 8 pro.,1,0,1,0,0,en,Huawei Health
Hi guys. Please follow this. Install huawei app gallery by huawei mobile services/ app gallery Next install hms core through app gallery to get latest version of huawei health latest version. By app store you couldn't find latest version of same. My watch connected as above said.. I got this solution through huaweimobile customer care.,3,0,0,1,0,en,Huawei Health
"À good app on terms of tracking à calculation. I think you should add some other activities like foot-Ball, tennis etc",3,0,0,1,0,en,Huawei Health
"The App is great, except my app hasn't been recording any of the sleep data for the past week (the last night it recorded was the 9th). Please fix!!",2,0,1,0,0,en,Huawei Health
mis calculated calories burned,1,0,1,0,0,en,Huawei Health
Superb with honor band 4,5,0,0,0,1,en,Huawei Health
"With August 7th, 2018 update, the app still merges data from my Huawei  watch and phone causing the step count to be higher. This is a known  problem shared by multiple customers. Please provide an option to not merge  data.",3,11,1,0,0,en,Huawei Health
Watch faces have stopped loading on the app and will not allow me to access the watch faces page. Everything else spot on but please fix this bug as buying the watch has been pointless if I can't change the face on it. Thanks.,4,0,1,0,0,en,Huawei Health
"I used this app for my Huawei band 4 pro, now it show this device is not supported by this app . I don't know what app do I need to I install now . Very rubbish",1,0,1,0,0,en,Huawei Health
when the new watch face feature released ? i'm waiting too long to use ordinary watch face,4,1,0,1,0,en,Huawei Health
"Pairing, device not detected. Tried everything. F U",1,0,1,0,0,en,Huawei Health
"Totally useless support in getting started with failure getting bluetooth link, even finding my Band2 model on app list. Very poor and unsatisfactory.",1,0,1,0,0,en,Huawei Health
Fails to show proper steps. It combines the step count of both phone as well as the band. The step count gets doubled. Why they can't fix such a small bug. It's quite frustrating.😡😡😡,1,2,1,0,0,en,Huawei Health
Faultless great app,5,0,0,0,1,en,Huawei Health
Huawei needs to fix the current issue as soon as possible.,2,0,1,0,0,en,Huawei Health
Problem in data sync with Google Google fit not reflecting any data of smart band.,3,0,1,0,0,en,Huawei Health
Can't find my band 3e,5,0,1,0,0,en,Huawei Health
Yes hhhg,5,0,0,0,1,en,Huawei Health
Not sure why the app has stopped updates via the playstore and pushing apks via their website for updates instead. Please bring back updates via the playstore. Thanks.,3,0,0,1,0,en,Huawei Health
"Data on exercise do not sync, cannot see details, making app essentially useless",3,0,1,0,0,en,Huawei Health
Just got a gt active and thought I'd download the app as it's needed to link the watch and the phone won't even allow me to click pair for the device,1,1,1,0,0,en,Huawei Health
It's so cool it always has a new update for my band honor band 5. With a new feature.,5,0,0,0,1,en,Huawei Health
"This version of the app was unable to sync between my Samsung S21 and my Huawei gt3 watch. Likely due to the fact that the app available on the Play store has not had been updated in nearly 2 years! I assume this has something to do with Google's restrictions on Huawei tech, as this app has many more recent updates available on Huawei's AppGallery. Downloading this App from there solved my issues.",1,0,1,0,0,en,Huawei Health
i am a 178cm male weighing 74kg. according to this app a 1 mile walk in 15 minutes only burns around 65 calories while pretty much any other calorie burn calculator puts that figure around 100 calories. this app is useful for gauging the distance and time of your exercise but the calorie burn tracker is simply not accurate.,3,0,1,0,0,en,Huawei Health
"Please add watch face for honor band 4. Feel disappointed, they launch new honor band 5. But until now, no new watch face for honor band 4. I wish we are not trash for honor band 4 user.",1,0,0,1,0,en,Huawei Health
Best app I ever use in helth,5,0,0,0,1,en,Huawei Health
This app looks good visually 👍,3,0,0,0,1,en,Huawei Health
Nice one,5,0,0,0,1,en,Huawei Health
Can't rest my password asking everytime old password trying rest my password is not possible why u guys are so sick. To make app for coustomer convince not for ur own First change these type of idiot things from app,1,0,0,1,0,en,Huawei Health
"Was ok on my old phone, just upgraded and now app not finding my honor band 6, won't update just says to check internet connection. My internet connection is fine.",2,0,1,0,0,en,Huawei Health
Great App,5,0,0,0,1,en,Huawei Health
good from. mi band,5,0,0,0,1,en,Huawei Health
not as good as samsung health,2,0,0,0,1,en,Huawei Health
"My Watch GT is great, but this app is awful when I use it on my HTC U12+. When receiving it making calls my watch won't stop vibrating and it remains locked on ""Calling"" or ""Ongoing call"" even if I end the call. Total mess, coming from Amazfit which worked great.",2,0,1,0,0,en,Huawei Health
App is good. But when I want to pay for watch face for band 6. It doesn't response. How to buy watch Faces ?,2,0,0,1,0,en,Huawei Health
"Beautiful, easy to use and really impressed",5,0,0,0,1,en,Huawei Health
watch faces server always shows error,1,0,1,0,0,en,Huawei Health
it's good,5,0,0,0,1,en,Huawei Health
I am using Mi Band 5 - 730 and my phone is redmi note 10 pro max. I am not able to get notification on my wearable device from my phone. I have enabled notification and did everything possible.,1,3,1,0,0,en,Huawei Health
This is bast,5,0,0,0,1,en,Huawei Health
Gd,5,0,0,0,1,en,Huawei Health
"Everything works as expected, the only thing I mis is the gpx export, otherwise it will be perfect",5,0,0,1,0,en,Huawei Health
❤️👍,5,0,0,0,1,en,Huawei Health
"The app is not working, after updating I've lost all of my data",1,0,1,0,0,en,Huawei Health
My band name is not showing in the app.. Now what should I do,1,0,1,0,0,en,Huawei Health
Hectic,3,0,0,0,1,en,Huawei Health
"[Honor Band watch] When I have to turn off my phone but I need to wake up early, my band vibrates alone without the bluetooth pairing with my band. You can operate music specially when you're exercising, you just have to pair your phone with your band and you can change the music and turn the volume up and down. I can also find my phone by the use of my band, just connect the bluetooth to the band and click ""find phone"" your phone will make a loud sound although it's on silent. Love it ♥️!",5,17,0,0,1,en,Huawei Health
Not working at all it is frustrating,1,0,1,0,0,en,Huawei Health
Good working,5,0,0,0,1,en,Huawei Health
Its nice app,2,0,0,0,1,en,Huawei Health
Hi Why this is not open in my oppo mobile.,1,0,1,0,0,en,Huawei Health
Developers please remove the mobile as a step count source . This app is ruining the accuracy of the wonderful honor band 5 . We only want to use Band as the step source .... Please make this change,1,0,0,1,0,en,Huawei Health
Would be nice if it could synchronize with the Discovery App to help with Discovery points. Please help,3,0,0,1,0,en,Huawei Health
"Same as the guy below, blank screen and says Google play updating... Very  annoying ☹️",2,0,1,0,0,en,Huawei Health
Can't connect my realme GT2 Pro,1,1,1,0,0,en,Huawei Health
Was a decent app for the band. But could I humbly request the might Huawei to rollback the recent additions requiring Huawei ID and more permissions? Not Rating higher as I am unable to use the App now,2,0,0,1,0,en,Huawei Health
I hope you add anti lost function when disconnected with my smart band the  phone will alarm or when you can't remember where did you put your phone  you can tap your smart band and the phone will ring.,4,0,0,1,0,en,Huawei Health
Please provide option to add badminton activity rest is worokimg good. More spoets option required,4,0,0,1,0,en,Huawei Health
Why is so difficult to make it work on any android phone? The app crashes often and slows my Nexus 6.,2,0,1,0,0,en,Huawei Health
Doesn't work most of the time,3,0,1,0,0,en,Huawei Health
🤣😄😂,1,0,0,0,1,en,Huawei Health
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",3,0,1,1,0,en,Huawei Health
"This is great. Love the way it records how many steps I take when I have my phone with me, whether I climb run or walk my heart etc...",5,1,0,0,1,en,Huawei Health
"The new update doesn't let me sync with my honor band. Asks me to download another app (possibly to keep an eye on us and steal our information), fvk u CCP and ur products, u may have taken the money for it, but consider this, m never buying any Chinese products from now on. May the developers burn in the deepest pits of hell. And your bloodline shall perish.",1,0,0,1,0,en,Huawei Health
App seems good but the data isn't syncing with my Talkband B5,3,0,1,0,0,en,Huawei Health
Super app.,5,0,0,0,1,en,Huawei Health
I am facing problem in band whenever somebody calls it shows only incoming call instated of name of caller.,1,0,0,1,0,en,Huawei Health
"Unable to link other fitness app though its shows option to link data with other apps it doesn't work, also features available as compare to other fitness software are very less...",2,1,1,0,0,en,Huawei Health
Unhappy because they not adding faces for honor band 4 . Please add,1,1,0,1,0,en,Huawei Health
Very pleased with this product,5,0,0,0,1,en,Huawei Health
This app is very helpful for our life.,5,0,0,0,1,en,Huawei Health
Great app.,5,0,0,0,1,en,Huawei Health
Excelente app,5,0,0,0,1,en,Huawei Health
Superb App 👌,5,0,0,0,1,en,Huawei Health
This is very powerful app that sync with any android devices fast and easy. Am using it on vivo v15 pro. It works great. Give it a try,5,0,0,0,1,en,Huawei Health
"Worst app , keeps on showing app has stopped. I need refund on my watch because I cannot update, cannot customize my watch face through this app, no idea what are you all doing with this app. This has been going on from more than 5-6 months, I have even given a feedback through app thinking the problem would be solved but still the problem is going on. I will 'Never' recommend anyone to by huwai watches.",1,6,1,1,0,en,Huawei Health
App and watch are mediocre at best. The app is buggy and does not sync with other apps.,1,0,1,0,0,en,Huawei Health
Constantly having problems connecting to my Huawei gt 2 watch. Even reset does not work,1,0,1,0,0,en,Huawei Health
Okei,4,0,0,0,1,en,Huawei Health
App is not working after latest update.,1,1,1,0,0,en,Huawei Health
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",2,0,1,1,0,en,Huawei Health
Spyware.!,1,1,0,0,1,en,Huawei Health
Lost all my previous record,4,0,1,0,0,en,Huawei Health
Easy to use and very helpful,5,0,0,0,1,en,Huawei Health
Does not support huawei watch elite,1,0,1,0,0,en,Huawei Health
The app gets crashed and also not opening frequently as i am trying to open it.,3,0,1,0,0,en,Huawei Health
Keeps crushing if you install the latest update version. Otherwise the previous version works great.,4,0,1,0,0,en,Huawei Health
Nice app But disconnect alot of time Why don't reconnect automatic? I need more exercise mode like samsung app,3,0,1,1,0,en,Huawei Health
need more watch faces for watch gt 2 and need more feature in future upgrade and new android features,3,0,0,1,0,en,Huawei Health
Watcfaces for honor band 5 don't install most of the time!,1,0,1,0,0,en,Huawei Health
"The app usually works well enough, but at the moment I cannot access the watch faces page.",3,0,1,0,0,en,Huawei Health
"There are some serious issues with either the app or the huawei band 3 pro. For example, if you forget to sync your steps before the following day, they will be lost. This is unacceptable in my opinion.",1,2,1,0,0,en,Huawei Health
Very good 👍,5,0,0,0,1,en,Huawei Health
"Edit: clearing the cache seemed to help the syncing problems. It's buried somewhere in the menus. _____________ Recently have been having major syncing problems — very slow, gets to 99% then fails. Can't edit sleep records when the tracker messed it up, or if I slept without it on. Step count seems off.",2,1,1,0,0,en,Huawei Health
Pretty easy to use.,5,0,0,0,1,en,Huawei Health
Lenvo k8 plus not working step count 🙄,1,0,1,0,0,en,Huawei Health
y i cant download dis app in my mobile...der is 600 mb space in my mobile... when m tryinf 2 download ist comming error...its u don't have enough space in your mobile..,1,0,1,0,0,en,Huawei Health
Not showing a band 5 and not getting update,1,0,1,0,0,en,Huawei Health
"Useless apps, can't be installed despite trying numerous times",1,0,1,0,0,en,Huawei Health
Very good apps,5,0,0,0,1,en,Huawei Health
"I have honor band 4,I need spo2 option for my band, but this option is not available, although some of band 4 have this option, what can I do",3,0,0,1,0,en,Huawei Health
Need more options,3,0,0,1,0,en,Huawei Health
Very very very unhelpful I would not recommend it Jusy spying app,1,0,0,0,1,en,Huawei Health
why there is no option to sync with Strava?,1,0,0,1,0,en,Huawei Health
"Awful, does not work",1,1,1,0,0,en,Huawei Health
Like the app but missing the option to keep track of blood pressure readings.,3,0,0,1,0,en,Huawei Health
Accurate and lots of info,5,0,0,0,1,en,Huawei Health
Very very bad service,1,0,0,0,1,en,Huawei Health
"Great app, means this huawei is trying best to keep customer satisfied, every week they are updating 3 to 6 watch faces means it's awesome ❤️. I really love the way they are making beautiful watch faces and i hope that huawei will continue updating watch faces and new features",5,0,0,1,0,en,Huawei Health
It's not working,1,0,1,0,0,en,Huawei Health
i cant see honor band 4,2,0,1,0,0,en,Huawei Health
i want to sex huawei,5,0,0,0,1,en,Huawei Health
SpO2 not working in honor band 5 wese dipress,1,0,1,0,0,en,Huawei Health
